timestamp,t_c4,v_c4,mt_c4
2024-06-01 00:00:07.541000+00:00,54.70000076293945,410.489990234375,93991618.43289116
2024-06-01 00:01:04.389000+00:00,54.70000076293945,433.0,99145829.98285675
2024-06-01 00:02:04.204000+00:00,54.70000076293945,433.0,99145829.98285675
2024-06-01 00:03:04.816000+00:00,54.70000076293945,434.5700073242188,99505321.15892796
2024-06-01 00:04:04.580000+00:00,54.59999847412109,438.9200134277344,100317624.2174573
2024-06-01 00:05:04.545000+00:00,54.63999938964844,460.3599853515625,105294934.16777655
2024-06-01 00:06:05.229000+00:00,54.59999847412109,460.3599853515625,105217849.72754683
2024-06-01 00:07:04.488000+00:00,54.59999847412109,468.989990234375,107190285.61641829
2024-06-01 00:08:04.513000+00:00,54.68999862670898,484.5199890136719,110922292.07636441
2024-06-01 00:09:04.690000+00:00,54.59999847412109,498.4800109863281,113930394.81503092
2024-06-01 00:10:04.749000+00:00,54.59999847412109,515.1699829101562,117744981.25546026
2024-06-01 00:11:04.849000+00:00,54.59999847412109,517.3900146484375,118252381.92724212
2024-06-01 00:12:04.921000+00:00,54.59999847412109,517.3900146484375,118252381.92724212
2024-06-01 00:13:05.048000+00:00,54.59999847412109,548.6099853515625,125387880.86386503
2024-06-01 00:14:04.668000+00:00,54.59999847412109,550.4600219726562,125810717.0820043
2024-06-01 00:15:04.810000+00:00,54.59999847412109,579.9000244140625,132539394.31595838
2024-06-01 00:16:04.177000+00:00,54.5,573.97998046875,130946070.80419922
2024-06-01 00:17:04.891000+00:00,54.5,582.7100219726562,132937716.28277588
2024-06-01 00:18:04.342000+00:00,54.5,609.760009765625,139108819.3479004
2024-06-01 00:19:05.038000+00:00,54.5,613.9199829101562,140057863.14117432
2024-06-01 00:20:04.893000+00:00,54.5,644.9299926757812,147132393.7390747
2024-06-01 00:21:04.405000+00:00,54.5,680.27001953125,155194761.44580078
2024-06-01 00:22:04.057000+00:00,54.5,681.2999877929688,155429735.3151245
2024-06-01 00:23:04.279000+00:00,54.5,689.6500244140625,157334687.61975098
2024-06-01 00:24:05.289000+00:00,54.5,714.5700073242188,163019857.7609253
2024-06-01 00:25:05.095000+00:00,54.5,720.5800170898438,164390963.35882568
2024-06-01 00:26:04.869000+00:00,54.5,742.5700073242188,169407693.7609253
2024-06-01 00:27:04.600000+00:00,54.5,742.8800048828125,169478415.6739502
2024-06-01 00:28:04.841000+00:00,54.5,772.8599853515625,176317958.4781494
2024-06-01 00:29:04.949000+00:00,54.400001525878906,777.8699951171875,177135315.6646054
2024-06-01 00:30:05.047000+00:00,54.400001525878906,810.0800170898438,184470130.53791955
2024-06-01 00:31:04.238000+00:00,54.400001525878906,831.02001953125,189238554.52362335
2024-06-01 00:32:04.541000+00:00,54.400001525878906,840.72998046875,191449691.35439408
2024-06-01 00:33:04.985000+00:00,54.400001525878906,847.0599975585938,192891152.75849783
2024-06-01 00:34:04.126000+00:00,54.29999923706055,870.4099731445312,197844010.03395984
2024-06-01 00:35:04.090000+00:00,54.29999923706055,907.260009765625,206220015.87024048
2024-06-01 00:36:04.648000+00:00,54.29999923706055,909.0900268554688,206635978.3829141
2024-06-01 00:37:04.736000+00:00,54.29999923706055,931.1900024414062,211659298.34302264
2024-06-01 00:38:04.943000+00:00,54.29999923706055,960.0,218207804.93408203
2024-06-01 00:39:05.235000+00:00,54.29999923706055,969.3099975585938,220323965.48741788
2024-06-01 00:40:04.398000+00:00,54.290000915527344,1003.9000244140624,228144255.3616334
2024-06-01 00:41:04.441000+00:00,54.29999923706055,1007.8400268554688,229081833.31753972
2024-06-01 00:42:04.828000+00:00,54.29999923706055,1033.2900390625,234866615.92091668
2024-06-01 00:43:04.726000+00:00,54.20000076293945,1050.7900390625,238404508.36641777
2024-06-01 00:44:04.461000+00:00,54.29999923706055,1061.3199462890625,241237808.13801476
2024-06-01 00:45:04.568000+00:00,54.20000076293945,1088.27001953125,246908011.43084282
2024-06-01 00:46:04.415000+00:00,54.20000076293945,1091.5699462890625,247656702.78410628
2024-06-01 00:47:05.087000+00:00,54.20000076293945,1118.010009765625,253655456.19818565
2024-06-01 00:48:04.691000+00:00,54.20000076293945,1144.31005859375,259622442.92036277
2024-06-01 00:49:04.679000+00:00,54.20000076293945,1145.0400390625,259788061.76742065
2024-06-01 00:50:04.970000+00:00,54.20000076293945,1171.1099853515625,265702842.54867736
2024-06-01 00:51:04.295000+00:00,54.18999862670898,1205.6300048828125,273484307.6611339
2024-06-01 00:52:05.131000+00:00,54.20000076293945,1226.989990234375,278380965.2909577
2024-06-01 00:53:04.364000+00:00,54.20000076293945,1229.510009765625,278952710.3542793
2024-06-01 00:54:05.183000+00:00,54.18000030517578,1249.1300048828125,283299538.89553046
2024-06-01 00:55:04.465000+00:00,54.16999816894531,1266.7099609375,287233592.84348655
2024-06-01 00:56:04.980000+00:00,54.09999847412109,1267.6099853515625,287066244.9720346
2024-06-01 00:57:04.084000+00:00,54.09999847412109,1286.6300048828125,291373567.9256451
2024-06-01 00:58:04.200000+00:00,54.09999847412109,1297.77001953125,293896364.5358134
2024-06-01 00:59:04.543000+00:00,54.0,1316.75,297643437.0
2024-06-01 01:00:06.342000+00:00,54.0,1319.6500244140625,298298970.11865234
2024-06-01 01:01:04.980000+00:00,53.93999862670898,1336.300048828125,301726975.43519163
