timestamp,t_c8,v_c8,mt_c8
2024-06-01 00:00:07.541000+00:00,44.59999847412109,0.0,0.0
2024-06-01 00:01:04.389000+00:00,44.59000015258789,0.0,0.0
2024-06-01 00:02:04.204000+00:00,44.5,0.0,0.0
2024-06-01 00:03:04.816000+00:00,44.5,0.0,0.0
2024-06-01 00:04:04.580000+00:00,44.5,0.0,0.0
2024-06-01 00:05:04.545000+00:00,44.5,0.0,0.0
2024-06-01 00:06:05.229000+00:00,44.5,0.0,0.0
2024-06-01 00:07:04.488000+00:00,44.5,0.0,0.0
2024-06-01 00:08:04.513000+00:00,44.47999954223633,0.0,0.0
2024-06-01 00:09:04.690000+00:00,44.400001525878906,0.0,0.0
2024-06-01 00:10:04.749000+00:00,44.400001525878906,0.0,0.0
2024-06-01 00:11:04.849000+00:00,44.400001525878906,0.0,0.0
2024-06-01 00:12:04.921000+00:00,44.400001525878906,0.0,0.0
2024-06-01 00:13:05.048000+00:00,44.400001525878906,0.0,0.0
2024-06-01 00:14:04.668000+00:00,44.400001525878906,0.0,0.0
2024-06-01 00:15:04.810000+00:00,44.400001525878906,0.0,0.0
2024-06-01 00:16:04.177000+00:00,44.400001525878906,0.0,0.0
2024-06-01 00:17:04.891000+00:00,44.400001525878906,0.0,0.0
2024-06-01 00:18:04.342000+00:00,44.38999938964844,0.0,0.0
2024-06-01 00:19:05.038000+00:00,44.29999923706055,0.0,0.0
2024-06-01 00:20:04.893000+00:00,44.29999923706055,0.0,0.0
2024-06-01 00:21:04.405000+00:00,44.29999923706055,0.0,0.0
2024-06-01 00:22:04.057000+00:00,44.29999923706055,0.0,0.0
2024-06-01 00:23:04.279000+00:00,44.29999923706055,0.0,0.0
2024-06-01 00:24:05.289000+00:00,44.29999923706055,0.0,0.0
2024-06-01 00:25:05.095000+00:00,44.29999923706055,0.0,0.0
2024-06-01 00:26:04.869000+00:00,44.29999923706055,0.0,0.0
2024-06-01 00:27:04.600000+00:00,44.29999923706055,0.0,0.0
2024-06-01 00:28:04.841000+00:00,44.20000076293945,0.0,0.0
2024-06-01 00:29:04.949000+00:00,44.20000076293945,0.0,0.0
2024-06-01 00:30:05.047000+00:00,44.20000076293945,0.0,0.0
2024-06-01 00:31:04.238000+00:00,44.20000076293945,0.0,0.0
2024-06-01 00:32:04.541000+00:00,44.20000076293945,0.0,0.0
2024-06-01 00:33:04.985000+00:00,44.20000076293945,0.0,0.0
2024-06-01 00:34:04.126000+00:00,44.20000076293945,0.0,0.0
2024-06-01 00:35:04.090000+00:00,44.20000076293945,0.0,0.0
2024-06-01 00:36:04.648000+00:00,44.20000076293945,0.0,0.0
2024-06-01 00:37:04.736000+00:00,44.20000076293945,0.0,0.0
2024-06-01 00:38:04.943000+00:00,44.15999984741211,0.0,0.0
2024-06-01 00:39:05.235000+00:00,44.09999847412109,0.0,0.0
2024-06-01 00:40:04.398000+00:00,44.09999847412109,0.0,0.0
2024-06-01 00:41:04.441000+00:00,44.09999847412109,0.0,0.0
2024-06-01 00:42:04.828000+00:00,44.09999847412109,0.0,0.0
2024-06-01 00:43:04.726000+00:00,44.09999847412109,0.0,0.0
2024-06-01 00:44:04.461000+00:00,44.09999847412109,0.0,0.0
2024-06-01 00:45:04.568000+00:00,44.09999847412109,0.0,0.0
2024-06-01 00:46:04.415000+00:00,44.09999847412109,0.0,0.0
2024-06-01 00:47:05.087000+00:00,44.09999847412109,0.0,0.0
2024-06-01 00:48:04.691000+00:00,44.09999847412109,0.0,0.0
2024-06-01 00:49:04.679000+00:00,44.09999847412109,0.0,0.0
2024-06-01 00:50:04.970000+00:00,44.0,0.0,0.0
2024-06-01 00:51:04.295000+00:00,44.08000183105469,0.0,0.0
2024-06-01 00:52:05.131000+00:00,44.09999847412109,0.0,0.0
2024-06-01 00:53:04.364000+00:00,44.040000915527344,0.0,0.0
2024-06-01 00:54:05.183000+00:00,44.0,0.0,0.0
2024-06-01 00:55:04.465000+00:00,44.0,0.0,0.0
2024-06-01 00:56:04.980000+00:00,44.0,0.0,0.0
2024-06-01 00:57:04.084000+00:00,44.0,0.0,0.0
2024-06-01 00:58:04.200000+00:00,44.0,0.0,0.0
2024-06-01 00:59:04.543000+00:00,44.0,0.0,0.0
2024-06-01 01:00:06.342000+00:00,36.90999984741211,0.0,0.0
2024-06-01 01:01:04.980000+00:00,42.040000915527344,1316.75,231720932.66630936
2024-06-01 01:02:04.265000+00:00,43.900001525878906,1241.3800048828125,228122701.07839462
2024-06-01 01:03:05.036000+00:00,44.900001525878906,1181.8800048828125,222136009.098788
2024-06-01 01:04:04.114000+00:00,45.59999847412109,1151.6300048828125,219824970.5841992
2024-06-01 01:05:04.420000+00:00,46.29999923706055,1125.0,218038271.40712738
2024-06-01 01:06:05.332000+00:00,46.900001525878906,1041.06005859375,204384456.95691743
2024-06-01 01:07:05.207000+00:00,47.369998931884766,1015.22998046875,201310780.7765068
2024-06-01 01:08:04.503000+00:00,47.79999923706055,946.3699951171876,189359926.39660585
2024-06-01 01:09:04.206000+00:00,48.4900016784668,912.780029296875,185275311.7691036
2024-06-01 01:10:04.411000+00:00,48.900001525878906,878.0499877929688,179732799.07967108
2024-06-01 01:11:04.870000+00:00,49.20000076293945,872.9400024414062,179783043.8186881
2024-06-01 01:12:04.751000+00:00,49.59999847412109,876.77001953125,182039895.76696882
2024-06-01 01:13:05.046000+00:00,49.900001525878906,878.0499877929688,183408316.32857245
2024-06-01 01:14:04.356000+00:00,50.29999923706055,876.3400268554688,184518472.62783864
2024-06-01 01:15:04.677000+00:00,50.68999862670898,867.0499877929688,183977892.62249002
2024-06-01 01:16:04.596000+00:00,50.900001525878906,864.1400146484375,184120071.67665115
2024-06-01 01:17:05.017000+00:00,51.29999923706055,859.1900024414062,184504004.9223073
2024-06-01 01:18:04.873000+00:00,51.5,855.1099853515625,184343755.5321045
2024-06-01 01:19:04.940000+00:00,51.59999847412109,854.7000122070312,184613145.89743915
2024-06-01 01:20:04.489000+00:00,51.79999923706055,856.3300170898438,185682145.25484204
2024-06-01 01:21:04.027000+00:00,51.900001525878906,854.2899780273438,185597407.76899695
2024-06-01 01:22:04.352000+00:00,52.0,856.3300170898438,186399067.47998047
2024-06-01 01:23:04.754000+00:00,52.20000076293945,854.7000122070312,186759818.63697377
2024-06-01 01:24:04.532000+00:00,52.29999923706055,853.8900146484375,186940259.6219119
2024-06-01 01:25:04.217000+00:00,52.400001525878906,853.0800170898438,187120036.10949853
2024-06-01 01:26:05.100000+00:00,52.47999954223633,851.8699951171875,187139889.2885853
2024-06-01 01:27:04.601000+00:00,52.52999877929688,852.27001953125,187406144.55635464
2024-06-01 01:28:04.639000+00:00,52.59999847412109,853.0800170898438,187834223.80200046
2024-06-01 01:29:04.361000+00:00,52.70000076293945,852.6799926757812,188103085.0034351
2024-06-01 01:30:05.835000+00:00,52.79999923706055,852.6799926757812,188460011.40202144
2024-06-01 01:31:04.483000+00:00,52.900001525878906,853.8900146484375,189084897.96381775
2024-06-01 01:32:04.436000+00:00,52.93999862670898,854.2899780273438,189316497.56334093
2024-06-01 01:33:04.136000+00:00,53.0099983215332,853.0800170898438,189298330.36724085
2024-06-01 01:34:04.614000+00:00,53.20000076293945,852.6799926757812,189887744.22810552
2024-06-01 01:35:04.891000+00:00,53.29999923706055,853.47998046875,190423158.94057983
2024-06-01 01:36:04.825000+00:00,53.400001525878906,852.6799926757812,190601610.64114752
2024-06-01 01:37:05.064000+00:00,53.400001525878906,854.7000122070312,191053150.46791726
2024-06-01 01:38:04.182000+00:00,53.59999847412109,855.510009765625,191950433.22268537
2024-06-01 01:39:05.523000+00:00,53.70000076293945,854.7000122070312,192126480.01362172
