datetime,VZLK
2023-12-31 23:29:06,790.8599853515625
2023-12-31 23:29:36,790.1699829101562
2023-12-31 23:30:06,790.1699829101562
2023-12-31 23:30:36,789.1300048828125
2023-12-31 23:31:06,789.8200073242188
2023-12-31 23:31:36,789.8200073242188
2023-12-31 23:32:06,789.469970703125
2023-12-31 23:32:36,789.469970703125
2023-12-31 23:33:06,789.469970703125
2023-12-31 23:33:36,789.1300048828125
2023-12-31 23:34:06,789.8200073242188
2023-12-31 23:34:36,789.8200073242188
2023-12-31 23:35:06,789.1300048828125
2023-12-31 23:35:36,788.4400024414062
2023-12-31 23:36:06,788.4400024414062
2023-12-31 23:36:36,788.4400024414062
2023-12-31 23:37:06,788.4400024414062
2023-12-31 23:37:36,788.4400024414062
2023-12-31 23:38:06,789.1300048828125
2023-12-31 23:38:36,788.780029296875
2023-12-31 23:39:06,788.780029296875
2023-12-31 23:39:36,787.4000244140625
2023-12-31 23:40:06,787.72998046875
2023-12-31 23:40:36,787.75
2023-12-31 23:41:06,788.0900268554688
2023-12-31 23:41:36,788.0900268554688
2023-12-31 23:42:06,786.3699951171875
2023-12-31 23:42:36,788.0900268554688
2023-12-31 23:43:06,788.0900268554688
2023-12-31 23:43:36,788.4400024414062
2023-12-31 23:44:06,789.8200073242188
2023-12-31 23:44:36,789.8200073242188
2023-12-31 23:45:06,788.780029296875
2023-12-31 23:45:36,789.469970703125
2023-12-31 23:46:06,789.469970703125
2023-12-31 23:46:36,788.780029296875
2023-12-31 23:47:06,788.4400024414062
2023-12-31 23:47:36,788.4400024414062
2023-12-31 23:48:06,788.780029296875
2023-12-31 23:48:36,792.25
2023-12-31 23:49:06,792.25
2023-12-31 23:49:36,793.2999877929688
2023-12-31 23:50:06,790.1699829101562
2023-12-31 23:50:36,790.1699829101562
2023-12-31 23:51:06,791.9000244140625
2023-12-31 23:51:36,789.1300048828125
2023-12-31 23:52:06,789.1300048828125
2023-12-31 23:52:36,790.510009765625
2023-12-31 23:53:06,726.3900146484375
2023-12-31 23:53:36,460.239990234375
2023-12-31 23:54:06,330.82000732421875
2023-12-31 23:54:36,258.2300109863281
2023-12-31 23:55:06,213.11000061035156
2023-12-31 23:55:36,181.2899932861328
2023-12-31 23:56:06,0.0
2023-12-31 23:56:36,0.0
2023-12-31 23:57:06,0.0
2023-12-31 23:57:36,0.0
2023-12-31 23:58:06,0.0
2023-12-31 23:58:36,0.0
2023-12-31 23:59:06,0.0
2023-12-31 23:59:36,0.0
2024-01-01 00:00:06,0.0
2024-01-01 00:00:36,0.0
2024-01-01 00:01:06,0.0
2024-01-01 00:01:36,0.0
2024-01-01 00:02:06,0.0
2024-01-01 00:02:36,0.0
2024-01-01 00:03:06,0.0
2024-01-01 00:03:36,0.0
2024-01-01 00:04:06,0.0
2024-01-01 00:04:36,0.0
2024-01-01 00:05:06,0.0
2024-01-01 00:05:36,0.0
2024-01-01 00:06:06,0.0
2024-01-01 00:06:36,0.0
2024-01-01 00:07:06,0.0
2024-01-01 00:07:36,0.0
2024-01-01 00:08:06,0.0
2024-01-01 00:08:36,0.0
2024-01-01 00:09:06,0.0
2024-01-01 00:09:36,0.0
2024-01-01 00:10:06,0.0
2024-01-01 00:10:36,0.0
2024-01-01 00:11:06,0.0
2024-01-01 00:11:36,0.0
2024-01-01 00:12:06,0.0
2024-01-01 00:12:36,0.0
2024-01-01 00:13:06,0.0
2024-01-01 00:13:36,0.0
2024-01-01 00:14:06,0.0
2024-01-01 00:14:36,0.0
2024-01-01 00:15:06,0.0
2024-01-01 00:15:36,0.0
2024-01-01 00:16:06,0.0
2024-01-01 00:16:36,0.0
2024-01-01 00:17:06,0.0
2024-01-01 00:17:36,0.0
2024-01-01 00:18:06,0.0
2024-01-01 00:18:36,0.0
2024-01-01 00:19:06,0.0
2024-01-01 00:19:36,0.0
2024-01-01 00:20:06,0.0
2024-01-01 00:20:36,0.0
2024-01-01 00:21:06,0.0
2024-01-01 00:21:36,0.0
2024-01-01 00:22:06,0.0
2024-01-01 00:22:36,0.0
2024-01-01 00:23:06,0.0
2024-01-01 00:23:36,0.0
2024-01-01 00:24:06,0.0
2024-01-01 00:24:36,0.0
2024-01-01 00:25:06,0.0
2024-01-01 00:25:36,0.0
2024-01-01 00:26:06,0.0
2024-01-01 00:26:36,0.0
2024-01-01 00:27:06,0.0
2024-01-01 00:27:36,0.0
2024-01-01 00:28:06,0.0
2024-01-01 00:28:36,0.0
2024-01-01 00:29:06,0.0
2024-01-01 00:29:36,0.0
2024-01-01 00:30:06,0.0
2024-01-01 00:30:36,0.0
2024-01-01 00:31:06,0.0
2024-01-01 00:31:36,0.0
2024-01-01 00:32:06,0.0
2024-01-01 00:32:36,0.0
2024-01-01 00:33:06,0.0
2024-01-01 00:33:36,0.0
2024-01-01 00:34:06,0.0
2024-01-01 00:34:36,0.0
2024-01-01 00:35:06,0.0
2024-01-01 00:35:36,0.0
2024-01-01 00:36:06,0.0
2024-01-01 00:36:36,0.0
2024-01-01 00:37:06,0.0
2024-01-01 00:37:36,0.0
2024-01-01 00:38:06,0.0
2024-01-01 00:38:36,0.0
2024-01-01 00:39:06,0.0
2024-01-01 00:39:36,0.0
2024-01-01 00:40:06,0.0
2024-01-01 00:40:36,0.0
2024-01-01 00:41:06,0.0
2024-01-01 00:41:36,0.0
2024-01-01 00:42:06,0.0
2024-01-01 00:42:36,0.0
2024-01-01 00:43:06,0.0
2024-01-01 00:43:36,0.0
2024-01-01 00:44:06,0.0
2024-01-01 00:44:36,0.0
2024-01-01 00:45:06,0.0
2024-01-01 00:45:36,0.0
2024-01-01 00:46:06,0.0
2024-01-01 00:46:36,0.0
2024-01-01 00:47:06,0.0
2024-01-01 00:47:36,0.0
2024-01-01 00:48:06,0.0
2024-01-01 00:48:36,0.0
2024-01-01 00:49:06,0.0
2024-01-01 00:49:36,0.0
2024-01-01 00:50:06,0.0
2024-01-01 00:50:36,0.0
2024-01-01 00:51:06,0.0
2024-01-01 00:51:36,0.0
2024-01-01 00:52:06,0.0
2024-01-01 00:52:36,0.0
2024-01-01 00:53:06,0.0
2024-01-01 00:53:36,0.0
2024-01-01 00:54:06,0.0
2024-01-01 00:54:36,0.0
2024-01-01 00:55:06,0.0
2024-01-01 00:55:36,0.0
2024-01-01 00:56:06,0.0
2024-01-01 00:56:36,0.0
2024-01-01 00:57:06,0.0
2024-01-01 00:57:36,0.0
2024-01-01 00:58:06,0.0
2024-01-01 00:58:36,0.0
2024-01-01 00:59:06,0.0
2024-01-01 00:59:36,0.0
2024-01-01 01:00:06,0.0
2024-01-01 01:00:36,0.0
2024-01-01 01:01:06,0.0
2024-01-01 01:01:36,0.0
2024-01-01 01:02:06,0.0
2024-01-01 01:02:36,0.0
2024-01-01 01:03:06,0.0
2024-01-01 01:03:36,0.0
2024-01-01 01:04:06,0.0
2024-01-01 01:04:36,0.0
2024-01-01 01:05:06,0.0
2024-01-01 01:05:36,0.0
2024-01-01 01:06:06,0.0
2024-01-01 01:06:36,0.0
2024-01-01 01:07:06,0.0
2024-01-01 01:07:36,0.0
2024-01-01 01:08:06,0.0
2024-01-01 01:08:36,0.0
2024-01-01 01:09:06,0.0
2024-01-01 01:09:36,0.0
2024-01-01 01:10:06,0.0
2024-01-01 01:10:36,0.0
2024-01-01 01:11:06,0.0
2024-01-01 01:11:36,0.0
2024-01-01 01:12:06,0.0
2024-01-01 01:12:36,0.0
2024-01-01 01:13:06,0.0
2024-01-01 01:13:36,0.0
2024-01-01 01:14:06,0.0
2024-01-01 01:14:36,0.0
2024-01-01 01:15:06,0.0
2024-01-01 01:15:36,0.0
2024-01-01 01:16:06,0.0
2024-01-01 01:16:36,0.0
2024-01-01 01:17:06,0.0
2024-01-01 01:17:36,0.0
2024-01-01 01:18:06,0.0
2024-01-01 01:18:36,0.0
2024-01-01 01:19:06,0.0
2024-01-01 01:19:36,0.0
2024-01-01 01:20:06,0.0
2024-01-01 01:20:36,0.0
2024-01-01 01:21:06,0.0
2024-01-01 01:21:36,0.0
2024-01-01 01:22:06,0.0
2024-01-01 01:22:36,0.0
2024-01-01 01:23:06,0.0
2024-01-01 01:23:36,0.0
2024-01-01 01:24:06,0.0
2024-01-01 01:24:36,0.0
2024-01-01 01:25:06,0.0
2024-01-01 01:25:36,0.0
2024-01-01 01:26:06,0.0
2024-01-01 01:26:36,0.0
2024-01-01 01:27:06,0.0
2024-01-01 01:27:36,0.0
2024-01-01 01:28:06,0.0
2024-01-01 01:28:36,0.0
2024-01-01 01:29:06,0.0
2024-01-01 01:29:36,0.0
2024-01-01 01:30:06,0.0
2024-01-01 01:30:36,0.0
2024-01-01 01:31:06,0.0
2024-01-01 01:31:36,0.0
2024-01-01 01:32:06,0.0
2024-01-01 01:32:36,0.0
2024-01-01 01:33:06,0.0
2024-01-01 01:33:36,0.0
2024-01-01 01:34:06,0.0
2024-01-01 01:34:36,0.0
2024-01-01 01:35:06,0.0
2024-01-01 01:35:36,0.0
2024-01-01 01:36:06,0.0
2024-01-01 01:36:36,0.0
2024-01-01 01:37:06,0.0
2024-01-01 01:37:36,0.0
2024-01-01 01:38:06,0.0
2024-01-01 01:38:36,0.0
2024-01-01 01:39:06,0.0
2024-01-01 01:39:36,0.0
2024-01-01 01:40:06,0.0
2024-01-01 01:40:36,0.0
2024-01-01 01:41:06,0.0
2024-01-01 01:41:36,0.0
2024-01-01 01:42:06,0.0
2024-01-01 01:42:36,0.0
2024-01-01 01:43:06,0.0
2024-01-01 01:43:36,0.0
2024-01-01 01:44:06,0.0
2024-01-01 01:44:36,0.0
2024-01-01 01:45:06,0.0
2024-01-01 01:45:36,0.0
2024-01-01 01:46:06,0.0
2024-01-01 01:46:36,0.0
2024-01-01 01:47:06,0.0
2024-01-01 01:47:36,0.0
2024-01-01 01:48:06,0.0
2024-01-01 01:48:36,0.0
2024-01-01 01:49:06,0.0
2024-01-01 01:49:36,0.0
2024-01-01 01:50:06,0.0
2024-01-01 01:50:36,0.0
2024-01-01 01:51:06,0.0
2024-01-01 01:51:36,0.0
2024-01-01 01:52:06,0.0
2024-01-01 01:52:36,0.0
2024-01-01 01:53:06,0.0
2024-01-01 01:53:36,0.0
2024-01-01 01:54:06,0.0
2024-01-01 01:54:36,0.0
2024-01-01 01:55:06,0.0
2024-01-01 01:55:36,0.0
2024-01-01 01:56:06,0.0
2024-01-01 01:56:36,0.0
2024-01-01 01:57:06,0.0
2024-01-01 01:57:36,0.0
2024-01-01 01:58:06,0.0
2024-01-01 01:58:36,0.0
2024-01-01 01:59:06,0.0
2024-01-01 01:59:36,0.0
2024-01-01 02:00:06,0.0
2024-01-01 02:00:36,0.0
2024-01-01 02:01:06,0.0
2024-01-01 02:01:36,0.0
2024-01-01 02:02:06,0.0
2024-01-01 02:02:36,0.0
2024-01-01 02:03:06,0.0
2024-01-01 02:03:36,0.0
2024-01-01 02:04:06,0.0
2024-01-01 02:04:36,0.0
2024-01-01 02:05:06,0.0
2024-01-01 02:05:36,0.0
2024-01-01 02:06:06,0.0
2024-01-01 02:06:36,0.0
2024-01-01 02:07:06,0.0
2024-01-01 02:07:36,0.0
2024-01-01 02:08:06,0.0
2024-01-01 02:08:36,0.0
2024-01-01 02:09:06,0.0
2024-01-01 02:09:36,0.0
2024-01-01 02:10:06,0.0
2024-01-01 02:10:36,0.0
2024-01-01 02:11:06,0.0
2024-01-01 02:11:36,0.0
2024-01-01 02:12:06,0.0
2024-01-01 02:12:36,0.0
2024-01-01 02:13:06,0.0
2024-01-01 02:13:36,0.0
2024-01-01 02:14:06,0.0
2024-01-01 02:14:36,0.0
2024-01-01 02:15:06,0.0
2024-01-01 02:15:36,0.0
2024-01-01 02:16:06,0.0
2024-01-01 02:16:36,0.0
2024-01-01 02:17:06,0.0
2024-01-01 02:17:36,0.0
2024-01-01 02:18:06,0.0
2024-01-01 02:18:36,0.0
2024-01-01 02:19:06,0.0
2024-01-01 02:19:36,0.0
2024-01-01 02:20:06,0.0
2024-01-01 02:20:36,0.0
2024-01-01 02:21:06,0.0
2024-01-01 02:21:36,0.0
2024-01-01 02:22:06,0.0
2024-01-01 02:22:36,0.0
2024-01-01 02:23:06,0.0
2024-01-01 02:23:36,0.0
2024-01-01 02:24:06,0.0
2024-01-01 02:24:36,0.0
2024-01-01 02:25:06,0.0
2024-01-01 02:25:36,0.0
2024-01-01 02:26:06,0.0
2024-01-01 02:26:36,0.0
2024-01-01 02:27:06,0.0
2024-01-01 02:27:36,0.0
2024-01-01 02:28:06,0.0
2024-01-01 02:28:36,0.0
2024-01-01 02:29:06,0.0
2024-01-01 02:29:36,0.0
2024-01-01 02:30:06,0.0
2024-01-01 02:30:36,0.0
2024-01-01 02:31:06,0.0
2024-01-01 02:31:36,0.0
2024-01-01 02:32:06,0.0
2024-01-01 02:32:36,0.0
2024-01-01 02:33:06,0.0
2024-01-01 02:33:36,0.0
2024-01-01 02:34:06,0.0
2024-01-01 02:34:36,0.0
2024-01-01 02:35:06,0.0
2024-01-01 02:35:36,0.0
2024-01-01 02:36:06,0.0
2024-01-01 02:36:36,0.0
2024-01-01 02:37:06,0.0
2024-01-01 02:37:36,0.0
2024-01-01 02:38:06,0.0
2024-01-01 02:38:36,0.0
2024-01-01 02:39:06,0.0
2024-01-01 02:39:36,0.0
2024-01-01 02:40:06,0.0
2024-01-01 02:40:36,0.0
2024-01-01 02:41:06,0.0
2024-01-01 02:41:36,0.0
2024-01-01 02:42:06,0.0
2024-01-01 02:42:36,0.0
2024-01-01 02:43:06,0.0
2024-01-01 02:43:36,0.0
2024-01-01 02:44:06,0.0
2024-01-01 02:44:36,0.0
2024-01-01 02:45:06,0.0
2024-01-01 02:45:36,0.0
2024-01-01 02:46:06,0.0
2024-01-01 02:46:36,0.0
2024-01-01 02:47:07,0.0
2024-01-01 02:47:36,0.0
2024-01-01 02:48:06,0.0
2024-01-01 02:48:36,0.0
2024-01-01 02:49:06,0.0
2024-01-01 02:49:36,0.0
2024-01-01 02:50:06,0.0
2024-01-01 02:50:36,0.0
2024-01-01 02:51:06,0.0
2024-01-01 02:51:36,0.0
2024-01-01 02:52:06,0.0
2024-01-01 02:52:36,0.0
2024-01-01 02:53:06,0.0
2024-01-01 02:53:36,0.0
2024-01-01 02:54:06,0.0
2024-01-01 02:54:36,0.0
2024-01-01 02:55:06,0.0
2024-01-01 02:55:36,0.0
2024-01-01 02:56:06,0.0
2024-01-01 02:56:36,0.0
2024-01-01 02:57:06,0.0
2024-01-01 02:57:36,0.0
2024-01-01 02:58:06,0.0
2024-01-01 02:58:36,0.0
2024-01-01 02:59:06,0.0
2024-01-01 02:59:36,0.0
2024-01-01 03:00:07,0.0
2024-01-01 03:00:36,0.0
2024-01-01 03:01:06,0.0
2024-01-01 03:01:36,0.0
2024-01-01 03:02:06,0.0
2024-01-01 03:02:36,0.0
2024-01-01 03:03:06,0.0
2024-01-01 03:03:36,1394.27001953125
2024-01-01 03:04:06,1330.3800048828125
2024-01-01 03:04:36,1285.7099609375
2024-01-01 03:05:06,1245.6800537109375
2024-01-01 03:05:36,1211.31005859375
2024-01-01 03:06:06,1180.3299560546875
2024-01-01 03:06:36,1149.4300537109375
2024-01-01 03:07:06,1113.8599853515625
2024-01-01 03:07:36,1044.8299560546875
2024-01-01 03:08:06,1044.0799560546875
2024-01-01 03:08:36,995.030029296875
2024-01-01 03:09:06,948.3699951171875
2024-01-01 03:09:36,901.7999877929688
2024-01-01 03:10:06,901.7999877929688
2024-01-01 03:10:36,864.1400146484375
2024-01-01 03:11:06,833.719970703125
2024-01-01 03:11:36,833.719970703125
2024-01-01 03:12:06,823.4199829101562
2024-01-01 03:12:36,810.8099975585938
2024-01-01 03:13:06,810.8099975585938
2024-01-01 03:13:36,807.9000244140625
2024-01-01 03:14:06,807.5399780273438
2024-01-01 03:14:36,807.5399780273438
2024-01-01 03:15:06,807.1799926757812
2024-01-01 03:15:36,794.0
2024-01-01 03:16:06,794.0
2024-01-01 03:16:36,791.9099731445312
2024-01-01 03:17:06,787.0599975585938
2024-01-01 03:17:36,787.0599975585938
2024-01-01 03:18:06,788.780029296875
2024-01-01 03:18:36,787.4000244140625
2024-01-01 03:19:06,787.4000244140625
2024-01-01 03:19:36,787.0599975585938
2024-01-01 03:20:06,786.7100219726562
2024-01-01 03:20:36,786.7100219726562
2024-01-01 03:21:06,788.0900268554688
2024-01-01 03:21:36,787.0599975585938
2024-01-01 03:22:06,787.0599975585938
2024-01-01 03:22:36,787.75
2024-01-01 03:23:06,790.1699829101562
2024-01-01 03:23:36,790.1699829101562
2024-01-01 03:24:06,789.469970703125
2024-01-01 03:24:36,787.4000244140625
2024-01-01 03:25:06,787.4000244140625
2024-01-01 03:25:36,787.0599975585938
2024-01-01 03:26:06,787.0599975585938
2024-01-01 03:26:36,787.0599975585938
2024-01-01 03:27:06,787.75
2024-01-01 03:27:36,787.4000244140625
2024-01-01 03:28:06,787.4000244140625
2024-01-01 03:28:36,787.0599975585938
2024-01-01 03:29:06,787.0599975585938
2024-01-01 03:29:36,787.0599975585938
2024-01-01 03:30:06,788.0900268554688
2024-01-01 03:30:36,788.510009765625
2024-01-01 03:31:06,788.780029296875
2024-01-01 03:31:36,786.030029296875
2024-01-01 03:32:06,786.030029296875
2024-01-01 03:32:36,787.4000244140625
2024-01-01 03:33:06,787.0599975585938
2024-01-01 03:33:36,787.0599975585938
2024-01-01 03:34:06,788.4400024414062
2024-01-01 03:34:36,788.0900268554688
2024-01-01 03:35:06,788.0900268554688
2024-01-01 03:35:36,789.469970703125
2024-01-01 03:36:06,789.8200073242188
2024-01-01 03:36:36,789.8200073242188
2024-01-01 03:37:06,790.1699829101562
2024-01-01 03:37:36,789.8200073242188
2024-01-01 03:38:06,789.8200073242188
2024-01-01 03:38:36,790.510009765625
2024-01-01 03:39:06,791.5599975585938
2024-01-01 03:39:36,791.5599975585938
2024-01-01 03:40:06,788.4400024414062
2024-01-01 03:40:36,791.5599975585938
2024-01-01 03:41:06,791.5599975585938
2024-01-01 03:41:36,792.25
2024-01-01 03:42:06,790.510009765625
2024-01-01 03:42:36,790.510009765625
2024-01-01 03:43:06,792.5999755859375
2024-01-01 03:43:36,790.1699829101562
2024-01-01 03:44:06,790.1699829101562
2024-01-01 03:44:36,790.8599853515625
2024-01-01 03:45:06,789.469970703125
2024-01-01 03:45:36,789.469970703125
2024-01-01 03:46:06,789.8200073242188
2024-01-01 03:46:36,790.1699829101562
2024-01-01 03:47:06,790.1699829101562
2024-01-01 03:47:36,789.1300048828125
2024-01-01 03:48:06,789.8200073242188
2024-01-01 03:48:36,789.8200073242188
2024-01-01 03:49:06,794.7000122070312
2024-01-01 03:49:36,841.1199951171875
2024-01-01 03:50:07,841.1199951171875
2024-01-01 03:50:36,857.5499877929688
2024-01-01 03:51:06,893.2999877929688
2024-01-01 03:51:36,917.8900146484375
2024-01-01 03:52:06,917.9000244140625
2024-01-01 03:52:36,929.75
2024-01-01 03:53:06,939.4600219726562
2024-01-01 03:53:36,959.489990234375
2024-01-01 03:54:06,959.489990234375
2024-01-01 03:54:36,961.02001953125
2024-01-01 03:55:06,961.5399780273438
2024-01-01 03:55:36,961.5399780273438
2024-01-01 03:56:06,966.7000122070312
2024-01-01 03:56:36,966.7000122070312
2024-01-01 03:57:07,986.8400268554688
2024-01-01 03:57:36,1005.5900268554688
2024-01-01 03:58:06,1033.8900146484375
2024-01-01 03:58:36,1068.25
2024-01-01 03:59:06,1102.93994140625
2024-01-01 03:59:36,1134.219970703125
2024-01-01 04:00:07,1171.8699951171875
2024-01-01 04:00:36,1207.239990234375
2024-01-01 04:01:06,1246.5400390625
2024-01-01 04:01:36,1287.550048828125
2024-01-01 04:02:06,1343.280029296875
2024-01-01 04:02:36,1374.050048828125
2024-01-01 04:03:06,1429.0400390625
2024-01-01 04:03:36,1438.8499755859375
2024-01-01 04:04:06,1442.31005859375
2024-01-01 04:04:36,1437.699951171875
2024-01-01 04:05:06,1440.0
2024-01-01 04:05:36,1437.699951171875
2024-01-01 04:06:06,1441.1500244140625
2024-01-01 04:06:36,1440.0
2024-01-01 04:07:06,1441.1500244140625
2024-01-01 04:07:36,1438.8499755859375
2024-01-01 04:08:06,1438.8499755859375
2024-01-01 04:08:36,1440.0
2024-01-01 04:09:06,1438.8499755859375
2024-01-01 04:09:36,1438.8499755859375
2024-01-01 04:10:06,1441.1500244140625
2024-01-01 04:10:36,1437.699951171875
2024-01-01 04:11:07,1438.8499755859375
2024-01-01 04:11:36,1435.4100341796875
2024-01-01 04:12:06,1441.1500244140625
2024-01-01 04:12:36,1438.8499755859375
2024-01-01 04:13:06,1442.31005859375
2024-01-01 04:13:36,1442.31005859375
2024-01-01 04:14:06,1436.550048828125
2024-01-01 04:14:36,1442.31005859375
2024-01-01 04:15:06,1442.31005859375
2024-01-01 04:15:36,1441.1500244140625
2024-01-01 04:16:07,1437.699951171875
2024-01-01 04:16:36,1438.8499755859375
2024-01-01 04:17:07,1438.8499755859375
2024-01-01 04:17:36,1440.0
2024-01-01 04:18:06,1441.1500244140625
2024-01-01 04:18:36,1440.0
2024-01-01 04:19:07,1437.699951171875
2024-01-01 04:19:36,1438.8499755859375
2024-01-01 04:20:06,1438.8499755859375
2024-01-01 04:20:36,1438.8499755859375
2024-01-01 04:21:06,1438.8499755859375
2024-01-01 04:21:36,1438.8499755859375
2024-01-01 04:22:07,1438.8499755859375
2024-01-01 04:22:36,1442.31005859375
2024-01-01 04:23:07,1440.0
2024-01-01 04:23:36,1441.1500244140625
2024-01-01 04:24:07,1438.8499755859375
2024-01-01 04:24:36,1438.8499755859375
2024-01-01 04:25:07,1435.4100341796875
2024-01-01 04:25:36,1440.0
2024-01-01 04:26:07,1440.0
2024-01-01 04:26:36,1441.1500244140625
2024-01-01 04:27:06,1440.0
2024-01-01 04:27:37,1441.1500244140625
2024-01-01 04:28:07,1440.0
2024-01-01 04:28:36,1440.0
2024-01-01 04:29:06,1438.8499755859375
2024-01-01 04:29:37,1440.0
2024-01-01 04:30:07,1437.699951171875
2024-01-01 04:30:36,1438.8499755859375
2024-01-01 04:31:06,1440.0
2024-01-01 04:31:36,1440.0
2024-01-01 04:32:06,1440.0
2024-01-01 04:32:37,1438.8499755859375
2024-01-01 04:33:06,1436.550048828125
2024-01-01 04:33:36,1437.699951171875
2024-01-01 04:34:06,1437.699951171875
2024-01-01 04:34:36,1437.699951171875
2024-01-01 04:35:06,1438.8499755859375
2024-01-01 04:35:36,1437.699951171875
2024-01-01 04:36:06,1440.0
2024-01-01 04:36:36,1440.0
2024-01-01 04:37:06,1437.699951171875
2024-01-01 04:37:36,1437.699951171875
2024-01-01 04:38:06,1442.31005859375
2024-01-01 04:38:36,1439.949951171875
2024-01-01 04:39:06,1440.0
2024-01-01 04:39:36,1440.0
2024-01-01 04:40:07,1442.31005859375
2024-01-01 04:40:37,1440.0
2024-01-01 04:41:06,1436.550048828125
2024-01-01 04:41:36,1440.0
2024-01-01 04:42:07,1440.0
2024-01-01 04:42:36,1438.8499755859375
2024-01-01 04:43:06,1438.8499755859375
2024-01-01 04:43:36,1439.3499755859375
2024-01-01 04:44:07,1440.0
2024-01-01 04:44:36,1441.1500244140625
2024-01-01 04:45:06,1440.0
2024-01-01 04:45:36,1436.550048828125
2024-01-01 04:46:07,1440.0
2024-01-01 04:46:36,1438.8499755859375
2024-01-01 04:47:06,1441.1500244140625
2024-01-01 04:47:36,1437.699951171875
2024-01-01 04:48:06,1436.550048828125
2024-01-01 04:48:36,1437.699951171875
2024-01-01 04:49:07,1438.8499755859375
2024-01-01 04:49:37,1438.8499755859375
2024-01-01 04:50:07,1440.0
2024-01-01 04:50:36,1440.0
2024-01-01 04:51:07,1440.0
2024-01-01 04:51:36,676.0700073242188
2024-01-01 04:52:06,428.1700134277344
2024-01-01 04:52:37,319.260009765625
2024-01-01 04:53:06,0.0
2024-01-01 04:53:36,0.0
2024-01-01 04:54:07,0.0
2024-01-01 04:54:37,0.0
2024-01-01 04:55:07,0.0
2024-01-01 04:55:37,0.0
2024-01-01 04:56:07,0.0
2024-01-01 04:56:37,0.0
2024-01-01 04:57:06,0.0
2024-01-01 04:57:36,0.0
2024-01-01 04:58:07,0.0
2024-01-01 04:58:36,0.0
2024-01-01 04:59:06,0.0
2024-01-01 04:59:36,0.0
2024-01-01 05:00:07,0.0
2024-01-01 05:00:36,0.0
2024-01-01 05:01:07,0.0
2024-01-01 05:01:36,0.0
2024-01-01 05:02:06,0.0
2024-01-01 05:02:36,0.0
2024-01-01 05:03:07,0.0
2024-01-01 05:03:36,0.0
2024-01-01 05:04:06,0.0
2024-01-01 05:04:37,0.0
2024-01-01 05:05:06,0.0
2024-01-01 05:05:36,0.0
2024-01-01 05:06:07,0.0
2024-01-01 05:06:36,0.0
2024-01-01 05:07:07,0.0
2024-01-01 05:07:37,0.0
2024-01-01 05:08:06,0.0
2024-01-01 05:08:37,0.0
2024-01-01 05:09:07,0.0
2024-01-01 05:09:37,0.0
2024-01-01 05:10:07,0.0
2024-01-01 05:10:36,0.0
2024-01-01 05:11:07,0.0
2024-01-01 05:11:37,0.0
2024-01-01 05:12:06,0.0
2024-01-01 05:12:36,0.0
2024-01-01 05:13:06,0.0
2024-01-01 05:13:36,0.0
2024-01-01 05:14:06,0.0
2024-01-01 05:14:36,0.0
2024-01-01 05:15:06,0.0
2024-01-01 05:15:36,0.0
