datetime,TVHGWP1
2023-12-31 23:40:36,74.70999908447266
2023-12-31 23:41:06,74.72000122070312
2023-12-31 23:41:36,74.72000122070312
2023-12-31 23:42:06,74.83999633789062
2023-12-31 23:42:36,74.83999633789062
2023-12-31 23:43:06,74.88999938964844
2023-12-31 23:43:36,74.94999694824219
2023-12-31 23:44:06,74.94999694824219
2023-12-31 23:44:36,75.08000183105469
2023-12-31 23:45:06,75.08000183105469
2023-12-31 23:45:36,75.20999908447266
2023-12-31 23:46:06,75.22000122070312
2023-12-31 23:46:36,75.22000122070312
2023-12-31 23:47:06,75.31999969482422
2023-12-31 23:47:36,75.33000183105469
2023-12-31 23:48:06,75.33000183105469
2023-12-31 23:48:36,75.44999694824219
2023-12-31 23:49:06,75.44999694824219
2023-12-31 23:49:36,75.58000183105469
2023-12-31 23:50:06,75.58000183105469
2023-12-31 23:50:36,75.69999694824219
2023-12-31 23:51:06,75.69999694824219
2023-12-31 23:51:36,75.83000183105469
2023-12-31 23:52:06,75.83000183105469
2023-12-31 23:52:36,75.94999694824219
2023-12-31 23:53:06,75.66000366210938
2023-12-31 23:53:36,74.55000305175781
2023-12-31 23:54:06,72.83000183105469
2023-12-31 23:54:36,70.80000305175781
2023-12-31 23:55:06,68.66000366210938
2023-12-31 23:55:36,66.69000244140625
2023-12-31 23:56:06,64.83999633789062
2023-12-31 23:56:36,63.16999816894531
2023-12-31 23:57:06,61.560001373291016
2023-12-31 23:57:36,60.25
2023-12-31 23:58:06,59.060001373291016
2023-12-31 23:58:36,58.040000915527344
2023-12-31 23:59:06,57.130001068115234
2023-12-31 23:59:36,56.310001373291016
2024-01-01 00:00:06,55.630001068115234
2024-01-01 00:00:36,55.02000045776367
2024-01-01 00:01:06,54.470001220703125
2024-01-01 00:01:36,54.029998779296875
2024-01-01 00:02:06,53.61000061035156
2024-01-01 00:02:36,53.279998779296875
2024-01-01 00:03:06,52.95000076293945
2024-01-01 00:03:36,52.630001068115234
2024-01-01 00:04:06,52.38999938964844
2024-01-01 00:04:36,52.119998931884766
2024-01-01 00:05:06,51.88999938964844
2024-01-01 00:05:36,51.75
2024-01-01 00:06:06,51.560001373291016
2024-01-01 00:06:36,51.34000015258789
2024-01-01 00:07:06,51.22999954223633
2024-01-01 00:07:36,51.04999923706055
2024-01-01 00:08:06,50.91999816894531
2024-01-01 00:08:36,50.810001373291016
2024-01-01 00:09:06,50.720001220703125
2024-01-01 00:09:36,50.61000061035156
2024-01-01 00:10:06,50.5
2024-01-01 00:10:36,50.38999938964844
2024-01-01 00:11:06,50.279998779296875
2024-01-01 00:11:36,50.189998626708984
2024-01-01 00:12:06,50.060001373291016
2024-01-01 00:12:36,49.95000076293945
2024-01-01 00:13:06,49.86000061035156
2024-01-01 00:13:36,49.86000061035156
2024-01-01 00:14:06,49.77000045776367
2024-01-01 00:14:36,49.63999938964844
2024-01-01 00:15:06,49.529998779296875
2024-01-01 00:15:36,49.5
2024-01-01 00:16:06,49.439998626708984
2024-01-01 00:16:36,49.33000183105469
2024-01-01 00:17:06,49.22999954223633
2024-01-01 00:17:36,49.220001220703125
2024-01-01 00:18:06,49.11000061035156
2024-01-01 00:18:36,49.04999923706055
2024-01-01 00:19:06,49.0
2024-01-01 00:19:36,48.90999984741211
2024-01-01 00:20:06,48.90999984741211
2024-01-01 00:20:36,48.779998779296875
2024-01-01 00:21:06,48.66999816894531
2024-01-01 00:21:36,48.66999816894531
2024-01-01 00:22:06,48.58000183105469
2024-01-01 00:22:36,48.58000183105469
2024-01-01 00:23:06,48.470001220703125
2024-01-01 00:23:36,48.470001220703125
2024-01-01 00:24:06,48.36000061035156
2024-01-01 00:24:36,48.36000061035156
2024-01-01 00:25:06,48.25
2024-01-01 00:25:36,48.25
2024-01-01 00:26:06,48.13999938964844
2024-01-01 00:26:36,48.13999938964844
2024-01-01 00:27:06,48.04999923706055
2024-01-01 00:27:36,48.04999923706055
2024-01-01 00:28:06,47.91999816894531
2024-01-01 00:28:36,47.91999816894531
2024-01-01 00:29:06,47.810001373291016
2024-01-01 00:29:36,47.810001373291016
2024-01-01 00:30:06,47.720001220703125
2024-01-01 00:30:36,47.720001220703125
2024-01-01 00:31:06,47.61000061035156
2024-01-01 00:31:36,47.61000061035156
2024-01-01 00:32:06,47.599998474121094
2024-01-01 00:32:36,47.5
2024-01-01 00:33:06,47.5
2024-01-01 00:33:36,47.38999938964844
2024-01-01 00:34:06,47.38999938964844
2024-01-01 00:34:36,47.279998779296875
2024-01-01 00:35:06,47.279998779296875
2024-01-01 00:35:36,47.16999816894531
2024-01-01 00:36:06,47.16999816894531
2024-01-01 00:36:36,47.060001373291016
2024-01-01 00:37:06,47.060001373291016
2024-01-01 00:37:36,46.970001220703125
2024-01-01 00:38:06,46.95000076293945
2024-01-01 00:38:36,46.95000076293945
2024-01-01 00:39:06,46.84000015258789
2024-01-01 00:39:36,46.81999969482422
2024-01-01 00:40:06,46.75
2024-01-01 00:40:36,46.75
2024-01-01 00:41:06,46.630001068115234
2024-01-01 00:41:36,46.630001068115234
2024-01-01 00:42:06,46.52000045776367
2024-01-01 00:42:36,46.52000045776367
2024-01-01 00:43:06,46.41999816894531
2024-01-01 00:43:36,46.41999816894531
2024-01-01 00:44:06,46.310001373291016
2024-01-01 00:44:36,46.310001373291016
2024-01-01 00:45:06,46.279998779296875
2024-01-01 00:45:36,46.20000076293945
2024-01-01 00:46:06,46.16999816894531
2024-01-01 00:46:36,46.09000015258789
2024-01-01 00:47:06,46.09000015258789
2024-01-01 00:47:36,45.97999954223633
2024-01-01 00:48:06,45.97999954223633
2024-01-01 00:48:36,45.880001068115234
2024-01-01 00:49:06,45.880001068115234
2024-01-01 00:49:36,45.77000045776367
2024-01-01 00:50:06,45.77000045776367
2024-01-01 00:50:36,45.65999984741211
2024-01-01 00:51:06,45.65999984741211
2024-01-01 00:51:36,45.560001373291016
2024-01-01 00:52:06,45.54999923706055
2024-01-01 00:52:36,45.45000076293945
2024-01-01 00:53:06,45.439998626708984
2024-01-01 00:53:36,45.34000015258789
2024-01-01 00:54:06,45.33000183105469
2024-01-01 00:54:36,45.2599983215332
2024-01-01 00:55:06,45.220001220703125
2024-01-01 00:55:36,45.220001220703125
2024-01-01 00:56:06,45.11000061035156
2024-01-01 00:56:36,45.11000061035156
2024-01-01 00:57:06,45.0
2024-01-01 00:57:36,45.0
2024-01-01 00:58:06,44.88999938964844
2024-01-01 00:58:36,44.88999938964844
2024-01-01 00:59:06,44.779998779296875
2024-01-01 00:59:36,44.779998779296875
2024-01-01 01:00:06,44.66999816894531
2024-01-01 01:00:36,44.66999816894531
2024-01-01 01:01:06,44.560001373291016
2024-01-01 01:01:36,44.560001373291016
2024-01-01 01:02:06,44.45000076293945
2024-01-01 01:02:36,44.45000076293945
2024-01-01 01:03:06,44.34000015258789
2024-01-01 01:03:36,44.34000015258789
2024-01-01 01:04:06,44.34000015258789
2024-01-01 01:04:36,44.22999954223633
2024-01-01 01:05:06,44.22999954223633
2024-01-01 01:05:36,44.130001068115234
2024-01-01 01:06:06,44.130001068115234
2024-01-01 01:06:36,44.02000045776367
2024-01-01 01:07:06,44.02000045776367
2024-01-01 01:07:36,43.90999984741211
2024-01-01 01:08:06,43.90999984741211
2024-01-01 01:08:36,43.810001373291016
2024-01-01 01:09:06,43.79999923706055
2024-01-01 01:09:36,43.720001220703125
2024-01-01 01:10:06,43.689998626708984
2024-01-01 01:10:36,43.65999984741211
2024-01-01 01:11:06,43.58000183105469
2024-01-01 01:11:36,43.58000183105469
2024-01-01 01:12:06,43.470001220703125
2024-01-01 01:12:36,43.470001220703125
2024-01-01 01:13:06,43.36000061035156
2024-01-01 01:13:36,43.36000061035156
2024-01-01 01:14:06,43.25
2024-01-01 01:14:36,43.25
2024-01-01 01:15:06,43.150001525878906
2024-01-01 01:15:36,43.130001068115234
2024-01-01 01:16:06,43.130001068115234
2024-01-01 01:16:36,43.02000045776367
2024-01-01 01:17:06,43.02000045776367
2024-01-01 01:17:36,42.90999984741211
2024-01-01 01:18:06,42.90999984741211
2024-01-01 01:18:36,42.810001373291016
2024-01-01 01:19:06,42.79999923706055
2024-01-01 01:19:36,42.79999923706055
2024-01-01 01:20:06,42.689998626708984
2024-01-01 01:20:36,42.689998626708984
2024-01-01 01:21:06,42.58000183105469
2024-01-01 01:21:36,42.58000183105469
2024-01-01 01:22:06,42.470001220703125
2024-01-01 01:22:36,42.470001220703125
2024-01-01 01:23:06,42.40999984741211
2024-01-01 01:23:36,42.36000061035156
2024-01-01 01:24:06,42.36000061035156
2024-01-01 01:24:36,42.25
2024-01-01 01:25:06,42.25
2024-01-01 01:25:36,42.25
2024-01-01 01:26:06,42.13999938964844
2024-01-01 01:26:36,42.13999938964844
2024-01-01 01:27:06,42.029998779296875
2024-01-01 01:27:36,42.029998779296875
2024-01-01 01:28:06,41.97999954223633
2024-01-01 01:28:36,41.91999816894531
2024-01-01 01:29:06,41.91999816894531
2024-01-01 01:29:36,41.79999923706055
2024-01-01 01:30:06,41.79999923706055
2024-01-01 01:30:36,41.79999923706055
2024-01-01 01:31:06,41.689998626708984
2024-01-01 01:31:36,41.689998626708984
2024-01-01 01:32:06,41.599998474121094
2024-01-01 01:32:36,41.58000183105469
2024-01-01 01:33:06,41.58000183105469
2024-01-01 01:33:36,41.470001220703125
2024-01-01 01:34:06,41.470001220703125
2024-01-01 01:34:36,41.439998626708984
2024-01-01 01:35:06,41.34000015258789
2024-01-01 01:35:36,41.34000015258789
2024-01-01 01:36:06,41.22999954223633
2024-01-01 01:36:36,41.22999954223633
2024-01-01 01:37:06,41.22999954223633
2024-01-01 01:37:36,41.130001068115234
2024-01-01 01:38:06,41.130001068115234
2024-01-01 01:38:36,41.029998779296875
2024-01-01 01:39:06,41.02000045776367
2024-01-01 01:39:36,41.02000045776367
2024-01-01 01:40:06,40.88999938964844
2024-01-01 01:40:36,40.88999938964844
2024-01-01 01:41:06,40.79999923706055
2024-01-01 01:41:36,40.779998779296875
2024-01-01 01:42:06,40.779998779296875
2024-01-01 01:42:36,40.66999816894531
2024-01-01 01:43:06,40.66999816894531
2024-01-01 01:43:36,40.66999816894531
2024-01-01 01:44:06,40.560001373291016
2024-01-01 01:44:36,40.560001373291016
2024-01-01 01:45:06,40.5
2024-01-01 01:45:36,40.45000076293945
2024-01-01 01:46:06,40.45000076293945
2024-01-01 01:46:36,40.36000061035156
2024-01-01 01:47:06,40.34000015258789
2024-01-01 01:47:36,40.34000015258789
2024-01-01 01:48:06,40.22999954223633
2024-01-01 01:48:36,40.22999954223633
2024-01-01 01:49:06,40.16999816894531
2024-01-01 01:49:36,40.130001068115234
2024-01-01 01:50:06,40.130001068115234
2024-01-01 01:50:36,40.0
2024-01-01 01:51:06,40.0
2024-01-01 01:51:36,40.0
2024-01-01 01:52:06,39.880001068115234
2024-01-01 01:52:36,39.880001068115234
2024-01-01 01:53:06,39.880001068115234
2024-01-01 01:53:36,39.77000045776367
2024-01-01 01:54:06,39.77000045776367
2024-01-01 01:54:36,39.65999984741211
2024-01-01 01:55:06,39.65999984741211
2024-01-01 01:55:36,39.65999984741211
2024-01-01 01:56:06,39.529998779296875
2024-01-01 01:56:36,39.529998779296875
2024-01-01 01:57:06,39.529998779296875
2024-01-01 01:57:36,39.41999816894531
2024-01-01 01:58:06,39.41999816894531
2024-01-01 01:58:36,39.41999816894531
2024-01-01 01:59:06,39.310001373291016
2024-01-01 01:59:36,39.310001373291016
2024-01-01 02:00:06,39.310001373291016
2024-01-01 02:00:36,39.20000076293945
2024-01-01 02:01:06,39.20000076293945
2024-01-01 02:01:36,39.20000076293945
2024-01-01 02:02:06,39.08000183105469
2024-01-01 02:02:36,39.08000183105469
2024-01-01 02:03:06,39.04999923706055
2024-01-01 02:03:36,38.970001220703125
2024-01-01 02:04:06,38.970001220703125
2024-01-01 02:04:36,38.970001220703125
2024-01-01 02:05:06,38.86000061035156
2024-01-01 02:05:36,38.86000061035156
2024-01-01 02:06:06,38.7599983215332
2024-01-01 02:06:36,38.75
2024-01-01 02:07:06,38.75
2024-01-01 02:07:36,38.720001220703125
2024-01-01 02:08:06,38.630001068115234
2024-01-01 02:08:36,38.630001068115234
2024-01-01 02:09:06,38.630001068115234
2024-01-01 02:09:36,38.5
2024-01-01 02:10:06,38.5
2024-01-01 02:10:36,38.5
2024-01-01 02:11:06,38.38999938964844
2024-01-01 02:11:36,38.38999938964844
2024-01-01 02:12:06,38.36000061035156
2024-01-01 02:12:36,38.279998779296875
2024-01-01 02:13:06,38.279998779296875
2024-01-01 02:13:36,38.279998779296875
2024-01-01 02:14:06,38.15999984741211
2024-01-01 02:14:36,38.15999984741211
2024-01-01 02:15:06,38.15999984741211
2024-01-01 02:15:36,38.04999923706055
2024-01-01 02:16:06,38.04999923706055
2024-01-01 02:16:36,38.04999923706055
2024-01-01 02:17:06,38.0099983215332
2024-01-01 02:17:36,37.939998626708984
2024-01-01 02:18:06,37.939998626708984
2024-01-01 02:18:36,37.90999984741211
2024-01-01 02:19:06,37.83000183105469
2024-01-01 02:19:36,37.83000183105469
2024-01-01 02:20:06,37.83000183105469
2024-01-01 02:20:36,37.709999084472656
2024-01-01 02:21:06,37.70000076293945
2024-01-01 02:21:36,37.70000076293945
2024-01-01 02:22:06,37.70000076293945
2024-01-01 02:22:36,37.58000183105469
2024-01-01 02:23:06,37.58000183105469
2024-01-01 02:23:36,37.58000183105469
2024-01-01 02:24:06,37.470001220703125
2024-01-01 02:24:36,37.470001220703125
2024-01-01 02:25:06,37.470001220703125
2024-01-01 02:25:36,37.36000061035156
2024-01-01 02:26:06,37.36000061035156
2024-01-01 02:26:36,37.36000061035156
2024-01-01 02:27:06,37.36000061035156
2024-01-01 02:27:36,37.22999954223633
2024-01-01 02:28:06,37.22999954223633
2024-01-01 02:28:36,37.22999954223633
2024-01-01 02:29:06,37.11000061035156
2024-01-01 02:29:36,37.11000061035156
2024-01-01 02:30:06,37.11000061035156
2024-01-01 02:30:36,37.11000061035156
2024-01-01 02:31:06,37.0
2024-01-01 02:31:36,37.0
2024-01-01 02:32:06,37.0
2024-01-01 02:32:36,36.88999938964844
2024-01-01 02:33:06,36.88999938964844
2024-01-01 02:33:36,36.88999938964844
2024-01-01 02:34:06,36.81999969482422
2024-01-01 02:34:36,36.77000045776367
2024-01-01 02:35:06,36.77000045776367
2024-01-01 02:35:36,36.77000045776367
2024-01-01 02:36:06,36.66999816894531
2024-01-01 02:36:36,36.63999938964844
2024-01-01 02:37:06,36.63999938964844
2024-01-01 02:37:36,36.63999938964844
2024-01-01 02:38:06,36.58000183105469
2024-01-01 02:38:36,36.529998779296875
2024-01-01 02:39:06,36.529998779296875
2024-01-01 02:39:36,36.5
2024-01-01 02:40:06,36.41999816894531
2024-01-01 02:40:36,36.41999816894531
2024-01-01 02:41:06,36.41999816894531
2024-01-01 02:41:36,36.349998474121094
2024-01-01 02:42:06,36.29999923706055
2024-01-01 02:42:36,36.29999923706055
2024-01-01 02:43:06,36.29999923706055
2024-01-01 02:43:36,36.2599983215332
2024-01-01 02:44:06,36.16999816894531
2024-01-01 02:44:36,36.16999816894531
2024-01-01 02:45:06,36.16999816894531
2024-01-01 02:45:36,36.060001373291016
2024-01-01 02:46:06,36.060001373291016
2024-01-01 02:46:36,36.060001373291016
2024-01-01 02:47:06,36.060001373291016
2024-01-01 02:47:36,35.95000076293945
2024-01-01 02:48:06,35.95000076293945
2024-01-01 02:48:36,35.95000076293945
2024-01-01 02:49:06,35.95000076293945
2024-01-01 02:49:36,35.810001373291016
2024-01-01 02:50:06,35.810001373291016
2024-01-01 02:50:36,35.810001373291016
2024-01-01 02:51:06,35.810001373291016
2024-01-01 02:51:36,35.689998626708984
2024-01-01 02:52:06,35.689998626708984
2024-01-01 02:52:36,35.689998626708984
2024-01-01 02:53:06,35.689998626708984
2024-01-01 02:53:36,35.58000183105469
2024-01-01 02:54:06,35.58000183105469
2024-01-01 02:54:36,35.58000183105469
2024-01-01 02:55:06,35.58000183105469
2024-01-01 02:55:36,35.470001220703125
2024-01-01 02:56:06,35.470001220703125
2024-01-01 02:56:36,35.470001220703125
2024-01-01 02:57:06,35.470001220703125
2024-01-01 02:57:36,35.34000015258789
2024-01-01 02:58:06,35.34000015258789
2024-01-01 02:58:36,35.34000015258789
2024-01-01 02:59:06,35.34000015258789
2024-01-01 02:59:36,35.220001220703125
2024-01-01 03:00:07,35.220001220703125
2024-01-01 03:00:36,35.220001220703125
2024-01-01 03:01:06,35.220001220703125
2024-01-01 03:01:36,35.189998626708984
2024-01-01 03:02:06,35.11000061035156
2024-01-01 03:02:36,35.11000061035156
2024-01-01 03:03:06,35.11000061035156
2024-01-01 03:03:36,35.220001220703125
2024-01-01 03:04:06,35.810001373291016
2024-01-01 03:04:36,36.849998474121094
2024-01-01 03:05:06,38.4900016784668
2024-01-01 03:05:36,40.5099983215332
2024-01-01 03:06:06,42.75
2024-01-01 03:06:36,45.029998779296875
2024-01-01 03:07:06,47.33000183105469
2024-01-01 03:07:36,49.52000045776367
2024-01-01 03:08:06,51.529998779296875
2024-01-01 03:08:36,53.369998931884766
2024-01-01 03:09:06,54.95000076293945
2024-01-01 03:09:36,56.43000030517578
2024-01-01 03:10:06,57.61000061035156
2024-01-01 03:10:36,58.61000061035156
2024-01-01 03:11:06,59.4900016784668
2024-01-01 03:11:36,60.2599983215332
2024-01-01 03:12:06,60.90999984741211
2024-01-01 03:12:36,61.45000076293945
2024-01-01 03:13:06,62.0
2024-01-01 03:13:36,62.45000076293945
2024-01-01 03:14:06,62.869998931884766
2024-01-01 03:14:36,63.2599983215332
2024-01-01 03:15:06,63.65999984741211
2024-01-01 03:15:36,63.91999816894531
2024-01-01 03:16:06,64.19999694824219
2024-01-01 03:16:36,64.44000244140625
2024-01-01 03:17:06,64.66000366210938
2024-01-01 03:17:36,64.87000274658203
2024-01-01 03:18:06,65.08999633789062
2024-01-01 03:18:36,65.33000183105469
2024-01-01 03:19:06,65.55000305175781
2024-01-01 03:19:36,65.66999816894531
2024-01-01 03:20:06,65.88999938964844
2024-01-01 03:20:36,66.11000061035156
2024-01-01 03:21:06,66.2300033569336
2024-01-01 03:21:36,66.33999633789062
2024-01-01 03:22:06,66.55999755859375
2024-01-01 03:22:36,66.69000244140625
2024-01-01 03:23:06,66.80000305175781
2024-01-01 03:23:36,66.91000366210938
2024-01-01 03:24:06,67.12999725341797
2024-01-01 03:24:36,67.25
2024-01-01 03:25:06,67.36000061035156
2024-01-01 03:25:36,67.47000122070312
2024-01-01 03:26:06,67.58999633789062
2024-01-01 03:26:36,67.69999694824219
2024-01-01 03:27:06,67.80999755859375
2024-01-01 03:27:36,67.91999816894531
2024-01-01 03:28:06,68.05000305175781
2024-01-01 03:28:36,68.16000366210938
2024-01-01 03:29:06,68.2699966430664
2024-01-01 03:29:36,68.38999938964844
2024-01-01 03:30:06,68.5199966430664
2024-01-01 03:30:36,68.7300033569336
2024-01-01 03:31:06,68.86000061035156
2024-01-01 03:31:36,69.08999633789062
2024-01-01 03:32:06,69.19999694824219
2024-01-01 03:32:36,69.44000244140625
2024-01-01 03:33:06,69.66000366210938
2024-01-01 03:33:36,69.91000366210938
2024-01-01 03:34:06,70.12000274658203
2024-01-01 03:34:36,70.37000274658203
2024-01-01 03:35:06,70.58999633789062
2024-01-01 03:35:36,70.9000015258789
2024-01-01 03:36:06,71.19999694824219
2024-01-01 03:36:36,71.44000244140625
2024-01-01 03:37:06,71.66999816894531
2024-01-01 03:37:36,71.91999816894531
2024-01-01 03:38:06,72.16000366210938
2024-01-01 03:38:36,72.38999938964844
2024-01-01 03:39:06,72.62000274658203
2024-01-01 03:39:36,72.87000274658203
2024-01-01 03:40:06,73.11000061035156
2024-01-01 03:40:36,73.36000061035156
2024-01-01 03:41:06,73.58999633789062
2024-01-01 03:41:36,73.75
2024-01-01 03:42:06,73.97000122070312
2024-01-01 03:42:36,74.22000122070312
2024-01-01 03:43:06,74.33999633789062
2024-01-01 03:43:36,74.47000122070312
2024-01-01 03:44:06,74.68000030517578
2024-01-01 03:44:36,74.83999633789062
2024-01-01 03:45:06,74.94999694824219
2024-01-01 03:45:36,75.08000183105469
2024-01-01 03:46:06,75.22000122070312
2024-01-01 03:46:36,75.22000122070312
2024-01-01 03:47:06,75.33000183105469
2024-01-01 03:47:36,75.44999694824219
2024-01-01 03:48:06,75.58000183105469
2024-01-01 03:48:36,75.66999816894531
2024-01-01 03:49:06,75.69999694824219
2024-01-01 03:49:36,75.83000183105469
2024-01-01 03:50:06,75.94999694824219
2024-01-01 03:50:36,75.9800033569336
2024-01-01 03:51:06,76.08000183105469
2024-01-01 03:51:36,76.22000122070312
2024-01-01 03:52:06,76.22000122070312
2024-01-01 03:52:36,76.33999633789062
2024-01-01 03:53:06,76.37000274658203
2024-01-01 03:53:36,76.47000122070312
2024-01-01 03:54:06,76.47000122070312
2024-01-01 03:54:36,76.58999633789062
2024-01-01 03:55:06,76.58999633789062
2024-01-01 03:55:36,76.70999908447266
2024-01-01 03:56:06,76.72000122070312
2024-01-01 03:56:36,76.72000122070312
2024-01-01 03:57:06,76.83000183105469
2024-01-01 03:57:36,76.83999633789062
2024-01-01 03:58:06,76.83999633789062
2024-01-01 03:58:36,76.97000122070312
2024-01-01 03:59:06,76.97000122070312
2024-01-01 03:59:36,77.08999633789062
2024-01-01 04:00:06,77.08999633789062
2024-01-01 04:00:36,77.2300033569336
2024-01-01 04:01:06,77.2300033569336
2024-01-01 04:01:36,77.36000061035156
2024-01-01 04:02:06,77.36000061035156
2024-01-01 04:02:36,77.4800033569336
2024-01-01 04:03:06,77.5999984741211
2024-01-01 04:03:36,77.61000061035156
2024-01-01 04:04:06,77.72000122070312
2024-01-01 04:04:36,77.75
2024-01-01 04:05:06,77.87000274658203
2024-01-01 04:05:36,77.87000274658203
2024-01-01 04:06:06,77.87000274658203
2024-01-01 04:06:36,77.87000274658203
2024-01-01 04:07:06,77.87000274658203
2024-01-01 04:07:36,78.0
2024-01-01 04:08:06,78.0
2024-01-01 04:08:36,78.12000274658203
2024-01-01 04:09:06,78.12000274658203
2024-01-01 04:09:36,78.12000274658203
2024-01-01 04:10:06,78.2699966430664
2024-01-01 04:10:36,78.2699966430664
2024-01-01 04:11:06,78.38999938964844
2024-01-01 04:11:36,78.41999816894531
2024-01-01 04:12:06,78.5199966430664
2024-01-01 04:12:36,78.5199966430664
2024-01-01 04:13:06,78.5199966430664
2024-01-01 04:13:36,78.5199966430664
2024-01-01 04:14:06,78.5199966430664
2024-01-01 04:14:36,78.5199966430664
2024-01-01 04:15:06,78.5199966430664
2024-01-01 04:15:36,78.38999938964844
2024-01-01 04:16:06,78.38999938964844
2024-01-01 04:16:36,78.38999938964844
2024-01-01 04:17:06,78.38999938964844
2024-01-01 04:17:36,78.38999938964844
2024-01-01 04:18:06,78.38999938964844
2024-01-01 04:18:36,78.5199966430664
2024-01-01 04:19:06,78.66000366210938
2024-01-01 04:19:36,78.70999908447266
2024-01-01 04:20:06,78.80000305175781
2024-01-01 04:20:36,78.91999816894531
2024-01-01 04:21:06,79.05000305175781
2024-01-01 04:21:36,79.16999816894531
2024-01-01 04:22:06,79.16999816894531
2024-01-01 04:22:36,79.16999816894531
2024-01-01 04:23:07,79.16999816894531
2024-01-01 04:23:36,79.16999816894531
2024-01-01 04:24:06,79.16999816894531
2024-01-01 04:24:36,79.16999816894531
2024-01-01 04:25:06,79.16999816894531
2024-01-01 04:25:36,79.16999816894531
2024-01-01 04:26:07,79.16999816894531
2024-01-01 04:26:36,79.16999816894531
2024-01-01 04:27:06,79.30999755859375
2024-01-01 04:27:36,79.30999755859375
2024-01-01 04:28:07,79.3499984741211
2024-01-01 04:28:36,79.44000244140625
2024-01-01 04:29:06,79.55999755859375
2024-01-01 04:29:36,79.69999694824219
2024-01-01 04:30:06,79.69999694824219
2024-01-01 04:30:36,79.83999633789062
2024-01-01 04:31:06,79.93000030517578
2024-01-01 04:31:36,79.97000122070312
2024-01-01 04:32:06,79.97000122070312
2024-01-01 04:32:36,79.97000122070312
2024-01-01 04:33:06,79.97000122070312
2024-01-01 04:33:36,79.97000122070312
2024-01-01 04:34:06,79.83999633789062
2024-01-01 04:34:36,79.7300033569336
2024-01-01 04:35:06,79.69999694824219
2024-01-01 04:35:36,79.55999755859375
2024-01-01 04:36:06,79.44000244140625
2024-01-01 04:36:36,79.44000244140625
