2024-06-09T00:00:07.503Z,14.699999809265137,2024-06-08T23:59:54.189Z,2024-06-08T23:59:54.189Z,Good (0x00000000)
2024-06-09T00:01:04.653Z,14.769999504089355,2024-06-09T00:00:51.340Z,2024-06-09T00:00:51.340Z,Good (0x00000000)
2024-06-09T00:02:04.056Z,14.699999809265137,2024-06-09T00:01:50.734Z,2024-06-09T00:01:50.734Z,Good (0x00000000)
2024-06-09T00:03:04.509Z,14.699999809265137,2024-06-09T00:02:51.188Z,2024-06-09T00:02:51.187Z,Good (0x00000000)
2024-06-09T00:04:04.180Z,14.699999809265137,2024-06-09T00:03:50.855Z,2024-06-09T00:03:50.855Z,Good (0x00000000)
2024-06-09T00:05:04.662Z,14.699999809265137,2024-06-09T00:04:51.339Z,2024-06-09T00:04:51.339Z,Good (0x00000000)
2024-06-09T00:06:04.952Z,14.699999809265137,2024-06-09T00:05:51.629Z,2024-06-09T00:05:51.629Z,Good (0x00000000)
2024-06-09T00:07:04.361Z,14.699999809265137,2024-06-09T00:06:51.038Z,2024-06-09T00:06:51.038Z,Good (0x00000000)
2024-06-09T00:08:04.491Z,14.699999809265137,2024-06-09T00:07:51.170Z,2024-06-09T00:07:51.170Z,Good (0x00000000)
2024-06-09T00:09:04.393Z,14.699999809265137,2024-06-09T00:08:51.070Z,2024-06-09T00:08:51.070Z,Good (0x00000000)
2024-06-09T00:10:05.102Z,14.699999809265137,2024-06-09T00:09:51.778Z,2024-06-09T00:09:51.778Z,Good (0x00000000)
2024-06-09T00:11:04.363Z,14.699999809265137,2024-06-09T00:10:51.039Z,2024-06-09T00:10:51.039Z,Good (0x00000000)
2024-06-09T00:12:04.561Z,14.699999809265137,2024-06-09T00:11:51.242Z,2024-06-09T00:11:51.242Z,Good (0x00000000)
2024-06-09T00:13:04.447Z,14.699999809265137,2024-06-09T00:12:51.122Z,2024-06-09T00:12:51.122Z,Good (0x00000000)
2024-06-09T00:14:04.607Z,14.699999809265137,2024-06-09T00:13:51.282Z,2024-06-09T00:13:51.282Z,Good (0x00000000)
2024-06-09T00:15:05.088Z,14.699999809265137,2024-06-09T00:14:51.764Z,2024-06-09T00:14:51.763Z,Good (0x00000000)
2024-06-09T00:16:04.378Z,14.59999942779541,2024-06-09T00:15:51.052Z,2024-06-09T00:15:51.052Z,Good (0x00000000)
2024-06-09T00:17:04.705Z,14.699999809265137,2024-06-09T00:16:51.379Z,2024-06-09T00:16:51.379Z,Good (0x00000000)
2024-06-09T00:18:04.331Z,14.59999942779541,2024-06-09T00:17:51.004Z,2024-06-09T00:17:51.004Z,Good (0x00000000)
2024-06-09T00:19:04.450Z,14.699999809265137,2024-06-09T00:18:51.122Z,2024-06-09T00:18:51.122Z,Good (0x00000000)
2024-06-09T00:20:04.687Z,14.609999656677246,2024-06-09T00:19:51.369Z,2024-06-09T00:19:51.369Z,Good (0x00000000)
2024-06-09T00:21:04.209Z,14.59999942779541,2024-06-09T00:20:50.886Z,2024-06-09T00:20:50.886Z,Good (0x00000000)
2024-06-09T00:22:04.642Z,14.699999809265137,2024-06-09T00:21:51.317Z,2024-06-09T00:21:51.317Z,Good (0x00000000)
2024-06-09T00:23:04.412Z,14.659998893737793,2024-06-09T00:22:51.082Z,2024-06-09T00:22:51.082Z,Good (0x00000000)
