datetime,VZHK1
2024-02-29 23:00:25,3244.97998046875
2024-02-29 23:00:55,3299.739990234375
2024-02-29 23:01:26,3381.280029296875
2024-02-29 23:01:56,3407.360107421875
2024-02-29 23:02:25,3464.080078125
2024-02-29 23:02:55,3344.8701171875
2024-02-29 23:03:25,3278.860107421875
2024-02-29 23:03:55,3326.239990234375
2024-02-29 23:04:25,3401.39990234375
2024-02-29 23:04:55,3296.27001953125
2024-02-29 23:05:26,3240.909912109375
2024-02-29 23:05:56,3297.489990234375
2024-02-29 23:06:25,3378.669921875
2024-02-29 23:06:55,3405.6201171875
2024-02-29 23:07:26,3463.22998046875
2024-02-29 23:07:55,3470.919921875
2024-02-29 23:08:26,3513.820068359375
2024-02-29 23:08:55,3510.280029296875
2024-02-29 23:09:25,3544.10009765625
2024-02-29 23:09:55,3533.8798828125
2024-02-29 23:10:25,3562.43994140625
2024-02-29 23:10:56,3548.239990234375
2024-02-29 23:11:26,3573.56005859375
2024-02-29 23:11:55,3556.669921875
2024-02-29 23:12:26,3580.169921875
2024-02-29 23:12:55,3434.669921875
2024-02-29 23:13:25,3348.449951171875
2024-02-29 23:13:56,3380.800048828125
2024-02-29 23:14:26,3443.780029296875
2024-02-29 23:14:56,3456.110107421875
2024-02-29 23:15:25,3501.89990234375
2024-02-29 23:15:55,3373.969970703125
2024-02-29 23:16:25,3301.429931640625
2024-02-29 23:16:55,3344.06005859375
2024-02-29 23:17:25,3415.219970703125
2024-02-29 23:17:55,3306.679931640625
2024-02-29 23:18:26,3248.909912109375
2024-02-29 23:18:55,3303.6201171875
2024-02-29 23:19:26,3383.909912109375
2024-02-29 23:19:55,3409.6298828125
2024-02-29 23:20:26,3466.330078125
2024-02-29 23:20:56,3345.7099609375
2024-02-29 23:21:26,3279.820068359375
2024-02-29 23:21:55,3327.340087890625
2024-02-29 23:22:25,3402.25
2024-02-29 23:22:56,3296.2900390625
2024-02-29 23:23:26,3241.409912109375
2024-02-29 23:23:56,3170.2900390625
2024-02-29 23:24:26,3143.3798828125
2024-02-29 23:24:55,3221.610107421875
2024-02-29 23:25:25,3320.27001953125
2024-02-29 23:25:56,3232.800048828125
2024-02-29 23:26:26,3192.1201171875
2024-02-29 23:26:56,3132.06005859375
2024-02-29 23:27:26,3113.830078125
2024-02-29 23:27:56,3198.699951171875
2024-02-29 23:28:26,3302.860107421875
2024-02-29 23:28:56,3219.179931640625
2024-02-29 23:29:26,3181.18994140625
2024-02-29 23:29:56,3123.659912109375
2024-02-29 23:30:26,3107.31005859375
2024-02-29 23:30:56,3194.489990234375
2024-02-29 23:31:26,3299.110107421875
2024-02-29 23:31:56,3216.179931640625
2024-02-29 23:32:26,3179.0400390625
2024-02-29 23:32:56,3121.840087890625
2024-02-29 23:33:26,3105.97998046875
2024-02-29 23:33:56,3192.610107421875
2024-02-29 23:34:26,3297.77001953125
2024-02-29 23:34:56,3215.530029296875
2024-02-29 23:35:26,3178.550048828125
2024-02-29 23:35:56,3121.550048828125
2024-02-29 23:36:26,3105.60009765625
2024-02-29 23:36:56,3192.4599609375
2024-02-29 23:37:26,3297.7099609375
2024-02-29 23:37:56,3215.360107421875
2024-02-29 23:38:26,3178.2900390625
2024-02-29 23:38:56,3121.4599609375
2024-02-29 23:39:26,3105.610107421875
2024-02-29 23:39:56,3192.9599609375
2024-02-29 23:40:26,3297.550048828125
2024-02-29 23:40:56,3215.35009765625
2024-02-29 23:41:26,3178.419921875
2024-02-29 23:41:56,3248.929931640625
2024-02-29 23:42:26,3341.340087890625
2024-02-29 23:42:56,3248.969970703125
2024-02-29 23:43:26,3204.489990234375
2024-02-29 23:43:56,3269.340087890625
2024-02-29 23:44:26,3357.3798828125
2024-02-29 23:44:56,3261.550048828125
2024-02-29 23:45:26,3214.030029296875
2024-02-29 23:45:56,3276.7900390625
2024-02-29 23:46:26,3363.409912109375
2024-02-29 23:46:56,3265.6298828125
2024-02-29 23:47:26,3217.3798828125
2024-02-29 23:47:56,3279.389892578125
2024-02-29 23:48:26,3365.1201171875
2024-02-29 23:48:56,3267.56005859375
2024-02-29 23:49:26,3218.679931640625
2024-02-29 23:49:56,3152.679931640625
2024-02-29 23:50:26,3129.919921875
2024-02-29 23:50:56,3211.3701171875
2024-02-29 23:51:26,3312.320068359375
2024-02-29 23:51:56,3226.659912109375
2024-02-29 23:52:26,3187.18994140625
2024-02-29 23:52:56,3256.239990234375
2024-02-29 23:53:26,3346.739990234375
2024-02-29 23:53:56,3253.35009765625
2024-02-29 23:54:26,3207.860107421875
2024-02-29 23:54:56,3272.27001953125
2024-02-29 23:55:26,3359.18994140625
2024-02-29 23:55:56,3262.860107421875
2024-02-29 23:56:26,3215.22998046875
2024-02-29 23:56:56,3277.8798828125
2024-02-29 23:57:26,3364.14990234375
2024-02-29 23:57:56,3266.419921875
2024-02-29 23:58:26,3217.830078125
2024-02-29 23:58:56,3152.050048828125
2024-02-29 23:59:26,3129.39990234375
2024-02-29 23:59:56,3083.4599609375
2024-03-01 00:00:26,3076.10009765625
2024-03-01 00:00:56,3170.47998046875
