2024-05-28T00:00:05.762Z,false,2024-05-27T23:59:56.893Z,2024-05-27T23:59:56.893Z,Good (0x00000000)
2024-05-28T00:01:04.965Z,false,2024-05-28T00:00:56.096Z,2024-05-28T00:00:56.096Z,Good (0x00000000)
2024-05-28T00:02:04.061Z,false,2024-05-28T00:01:55.191Z,2024-05-28T00:01:55.191Z,Good (0x00000000)
2024-05-28T00:03:04.983Z,false,2024-05-28T00:02:56.115Z,2024-05-28T00:02:56.115Z,Good (0x00000000)
2024-05-28T00:04:04.012Z,false,2024-05-28T00:03:55.139Z,2024-05-28T00:03:55.138Z,Good (0x00000000)
2024-05-28T00:05:04.165Z,false,2024-05-28T00:04:55.292Z,2024-05-28T00:04:55.292Z,Good (0x00000000)
2024-05-28T00:06:04.868Z,false,2024-05-28T00:05:56.009Z,2024-05-28T00:05:56.009Z,Good (0x00000000)
2024-05-28T00:07:04.446Z,false,2024-05-28T00:06:55.573Z,2024-05-28T00:06:55.573Z,Good (0x00000000)
2024-05-28T00:08:04.234Z,false,2024-05-28T00:07:55.363Z,2024-05-28T00:07:55.363Z,Good (0x00000000)
2024-05-28T00:09:04.386Z,false,2024-05-28T00:08:55.514Z,2024-05-28T00:08:55.513Z,Good (0x00000000)
2024-05-28T00:10:04.443Z,false,2024-05-28T00:09:55.569Z,2024-05-28T00:09:55.569Z,Good (0x00000000)
2024-05-28T00:11:04.161Z,false,2024-05-28T00:10:55.288Z,2024-05-28T00:10:55.288Z,Good (0x00000000)
2024-05-28T00:12:04.155Z,false,2024-05-28T00:11:55.283Z,2024-05-28T00:11:55.283Z,Good (0x00000000)
2024-05-28T00:13:04.290Z,false,2024-05-28T00:12:55.414Z,2024-05-28T00:12:55.413Z,Good (0x00000000)
2024-05-28T00:14:04.069Z,false,2024-05-28T00:13:55.196Z,2024-05-28T00:13:55.196Z,Good (0x00000000)
2024-05-28T00:15:04.398Z,false,2024-05-28T00:14:55.524Z,2024-05-28T00:14:55.523Z,Good (0x00000000)
2024-05-28T00:16:04.731Z,false,2024-05-28T00:15:55.856Z,2024-05-28T00:15:55.856Z,Good (0x00000000)
2024-05-28T00:17:04.744Z,false,2024-05-28T00:16:55.869Z,2024-05-28T00:16:55.869Z,Good (0x00000000)
2024-05-28T00:18:04.098Z,false,2024-05-28T00:17:55.236Z,2024-05-28T00:17:55.236Z,Good (0x00000000)
2024-05-28T00:19:03.882Z,false,2024-05-28T00:18:55.006Z,2024-05-28T00:18:55.006Z,Good (0x00000000)
2024-05-28T00:20:04.004Z,false,2024-05-28T00:19:55.139Z,2024-05-28T00:19:55.139Z,Good (0x00000000)
2024-05-28T00:21:04.307Z,false,2024-05-28T00:20:55.432Z,2024-05-28T00:20:55.432Z,Good (0x00000000)
2024-05-28T00:22:04.470Z,false,2024-05-28T00:21:55.608Z,2024-05-28T00:21:55.608Z,Good (0x00000000)
2024-05-28T00:23:03.703Z,false,2024-05-28T00:22:54.828Z,2024-05-28T00:22:54.828Z,Good (0x00000000)
2024-05-28T00:24:04.379Z,false,2024-05-28T00:23:55.502Z,2024-05-28T00:23:55.502Z,Good (0x00000000)
2024-05-28T00:25:04.111Z,false,2024-05-28T00:24:55.232Z,2024-05-28T00:24:55.232Z,Good (0x00000000)
2024-05-28T00:26:04.495Z,false,2024-05-28T00:25:55.615Z,2024-05-28T00:25:55.615Z,Good (0x00000000)
2024-05-28T00:27:03.804Z,false,2024-05-28T00:26:54.925Z,2024-05-28T00:26:54.925Z,Good (0x00000000)
2024-05-28T00:28:04.723Z,false,2024-05-28T00:27:55.857Z,2024-05-28T00:27:55.857Z,Good (0x00000000)
2024-05-28T00:29:04.366Z,false,2024-05-28T00:28:55.486Z,2024-05-28T00:28:55.486Z,Good (0x00000000)
2024-05-28T00:30:04.620Z,false,2024-05-28T00:29:55.742Z,2024-05-28T00:29:55.742Z,Good (0x00000000)
2024-05-28T00:31:04.092Z,false,2024-05-28T00:30:55.213Z,2024-05-28T00:30:55.213Z,Good (0x00000000)
2024-05-28T00:32:04.211Z,false,2024-05-28T00:31:55.331Z,2024-05-28T00:31:55.331Z,Good (0x00000000)
2024-05-28T00:33:04.581Z,false,2024-05-28T00:32:55.701Z,2024-05-28T00:32:55.701Z,Good (0x00000000)
2024-05-28T00:34:03.764Z,false,2024-05-28T00:33:54.883Z,2024-05-28T00:33:54.883Z,Good (0x00000000)
2024-05-28T00:35:03.975Z,false,2024-05-28T00:34:55.094Z,2024-05-28T00:34:55.094Z,Good (0x00000000)
2024-05-28T00:36:04.466Z,false,2024-05-28T00:35:55.586Z,2024-05-28T00:35:55.586Z,Good (0x00000000)
2024-05-28T00:37:03.917Z,false,2024-05-28T00:36:55.039Z,2024-05-28T00:36:55.039Z,Good (0x00000000)
2024-05-28T00:38:04.210Z,false,2024-05-28T00:37:55.330Z,2024-05-28T00:37:55.330Z,Good (0x00000000)
2024-05-28T00:39:04.420Z,false,2024-05-28T00:38:55.545Z,2024-05-28T00:38:55.545Z,Good (0x00000000)
2024-05-28T00:40:04.586Z,false,2024-05-28T00:39:55.711Z,2024-05-28T00:39:55.711Z,Good (0x00000000)
2024-05-28T00:41:04.346Z,false,2024-05-28T00:40:55.462Z,2024-05-28T00:40:55.462Z,Good (0x00000000)
2024-05-28T00:42:04.663Z,false,2024-05-28T00:41:55.782Z,2024-05-28T00:41:55.782Z,Good (0x00000000)
2024-05-28T00:43:04.566Z,false,2024-05-28T00:42:55.682Z,2024-05-28T00:42:55.682Z,Good (0x00000000)
2024-05-28T00:44:03.901Z,false,2024-05-28T00:43:55.018Z,2024-05-28T00:43:55.018Z,Good (0x00000000)
2024-05-28T00:45:04.455Z,false,2024-05-28T00:44:55.573Z,2024-05-28T00:44:55.573Z,Good (0x00000000)
2024-05-28T00:46:03.941Z,false,2024-05-28T00:45:55.057Z,2024-05-28T00:45:55.057Z,Good (0x00000000)
2024-05-28T00:47:04.312Z,false,2024-05-28T00:46:55.432Z,2024-05-28T00:46:55.431Z,Good (0x00000000)
2024-05-28T00:48:04.343Z,false,2024-05-28T00:47:55.464Z,2024-05-28T00:47:55.464Z,Good (0x00000000)
2024-05-28T00:49:03.942Z,false,2024-05-28T00:48:55.058Z,2024-05-28T00:48:55.058Z,Good (0x00000000)
2024-05-28T00:50:04.276Z,false,2024-05-28T00:49:55.393Z,2024-05-28T00:49:55.392Z,Good (0x00000000)
