2024-06-26T00:00:06.902Z,false,2024-06-25T23:59:47.163Z,2024-06-25T23:59:47.163Z,Good (0x00000000)
2024-06-26T00:07:04.301Z,false,2024-06-26T00:06:44.554Z,2024-06-26T00:06:44.554Z,Good (0x00000000)
2024-06-26T00:07:05.750Z,false,2024-06-26T00:06:46.004Z,2024-06-26T00:06:46.003Z,Good (0x00000000)
2024-06-26T00:07:07.429Z,false,2024-06-26T00:06:47.682Z,2024-06-26T00:06:47.682Z,Good (0x00000000)
2024-06-26T00:07:11.572Z,false,2024-06-26T00:06:51.824Z,2024-06-26T00:06:51.824Z,Good (0x00000000)
2024-06-26T00:07:13.181Z,false,2024-06-26T00:06:53.451Z,2024-06-26T00:06:53.451Z,Good (0x00000000)
2024-06-26T00:07:19.645Z,false,2024-06-26T00:06:59.898Z,2024-06-26T00:06:59.898Z,Good (0x00000000)
2024-06-26T00:07:37.313Z,false,2024-06-26T00:07:17.566Z,2024-06-26T00:07:17.566Z,Good (0x00000000)
2024-06-26T00:08:04.273Z,false,2024-06-26T00:07:44.530Z,2024-06-26T00:07:44.530Z,Good (0x00000000)
2024-06-26T00:09:04.538Z,false,2024-06-26T00:08:44.793Z,2024-06-26T00:08:44.793Z,Good (0x00000000)
2024-06-26T00:10:04.225Z,false,2024-06-26T00:09:44.479Z,2024-06-26T00:09:44.479Z,Good (0x00000000)
2024-06-26T00:11:04.740Z,false,2024-06-26T00:10:44.995Z,2024-06-26T00:10:44.994Z,Good (0x00000000)
2024-06-26T00:12:04.767Z,false,2024-06-26T00:11:45.020Z,2024-06-26T00:11:45.020Z,Good (0x00000000)
2024-06-26T00:13:05.071Z,false,2024-06-26T00:12:45.343Z,2024-06-26T00:12:45.343Z,Good (0x00000000)
2024-06-26T00:14:04.846Z,false,2024-06-26T00:13:45.102Z,2024-06-26T00:13:45.102Z,Good (0x00000000)
2024-06-26T00:15:04.843Z,false,2024-06-26T00:14:45.110Z,2024-06-26T00:14:45.110Z,Good (0x00000000)
2024-06-26T00:16:04.642Z,false,2024-06-26T00:15:44.894Z,2024-06-26T00:15:44.894Z,Good (0x00000000)
2024-06-26T00:17:04.539Z,false,2024-06-26T00:16:44.792Z,2024-06-26T00:16:44.791Z,Good (0x00000000)
2024-06-26T00:18:04.549Z,false,2024-06-26T00:17:44.801Z,2024-06-26T00:17:44.801Z,Good (0x00000000)
2024-06-26T00:19:04.800Z,false,2024-06-26T00:18:45.053Z,2024-06-26T00:18:45.052Z,Good (0x00000000)
2024-06-26T00:20:04.580Z,false,2024-06-26T00:19:44.831Z,2024-06-26T00:19:44.831Z,Good (0x00000000)
2024-06-26T00:21:04.006Z,false,2024-06-26T00:20:44.258Z,2024-06-26T00:20:44.258Z,Good (0x00000000)
2024-06-26T00:22:04.617Z,false,2024-06-26T00:21:44.870Z,2024-06-26T00:21:44.870Z,Good (0x00000000)
2024-06-26T00:23:04.643Z,false,2024-06-26T00:22:44.893Z,2024-06-26T00:22:44.893Z,Good (0x00000000)
2024-06-26T00:24:04.523Z,false,2024-06-26T00:23:44.774Z,2024-06-26T00:23:44.774Z,Good (0x00000000)
2024-06-26T00:25:04.503Z,false,2024-06-26T00:24:44.754Z,2024-06-26T00:24:44.754Z,Good (0x00000000)
2024-06-26T00:26:05.180Z,false,2024-06-26T00:25:45.431Z,2024-06-26T00:25:45.430Z,Good (0x00000000)
2024-06-26T00:27:04.315Z,false,2024-06-26T00:26:44.564Z,2024-06-26T00:26:44.564Z,Good (0x00000000)
2024-06-26T00:28:04.585Z,false,2024-06-26T00:27:44.837Z,2024-06-26T00:27:44.837Z,Good (0x00000000)
2024-06-26T00:29:04.367Z,false,2024-06-26T00:28:44.620Z,2024-06-26T00:28:44.620Z,Good (0x00000000)
2024-06-26T00:30:04.907Z,false,2024-06-26T00:29:45.155Z,2024-06-26T00:29:45.155Z,Good (0x00000000)
2024-06-26T00:31:03.895Z,false,2024-06-26T00:30:44.143Z,2024-06-26T00:30:44.143Z,Good (0x00000000)
