2024-06-15T00:00:06.232Z,63.400001525878906,2024-06-14T23:59:50.624Z,2024-06-14T23:59:50.624Z,Good (0x00000000)
2024-06-15T00:01:04.250Z,63.29999923706055,2024-06-15T00:00:48.646Z,2024-06-15T00:00:48.646Z,Good (0x00000000)
2024-06-15T00:02:04.007Z,63.130001068115234,2024-06-15T00:01:48.398Z,2024-06-15T00:01:48.398Z,Good (0x00000000)
2024-06-15T00:03:03.867Z,63.099998474121094,2024-06-15T00:02:48.261Z,2024-06-15T00:02:48.261Z,Good (0x00000000)
2024-06-15T00:04:04.569Z,63,2024-06-15T00:03:48.961Z,2024-06-15T00:03:48.961Z,Good (0x00000000)
2024-06-15T00:05:03.676Z,62.900001525878906,2024-06-15T00:04:48.066Z,2024-06-15T00:04:48.066Z,Good (0x00000000)
2024-06-15T00:06:05.100Z,62.70000076293945,2024-06-15T00:05:49.498Z,2024-06-15T00:05:49.498Z,Good (0x00000000)
2024-06-15T00:07:03.775Z,62.70000076293945,2024-06-15T00:06:48.174Z,2024-06-15T00:06:48.174Z,Good (0x00000000)
2024-06-15T00:08:04.541Z,62.5,2024-06-15T00:07:48.932Z,2024-06-15T00:07:48.932Z,Good (0x00000000)
2024-06-15T00:09:03.866Z,62.400001525878906,2024-06-15T00:08:48.261Z,2024-06-15T00:08:48.261Z,Good (0x00000000)
2024-06-15T00:10:04.294Z,62.20000076293945,2024-06-15T00:09:48.682Z,2024-06-15T00:09:48.682Z,Good (0x00000000)
2024-06-15T00:11:04.015Z,62.099998474121094,2024-06-15T00:10:48.406Z,2024-06-15T00:10:48.406Z,Good (0x00000000)
2024-06-15T00:12:04.129Z,62.09000015258789,2024-06-15T00:11:48.519Z,2024-06-15T00:11:48.518Z,Good (0x00000000)
2024-06-15T00:13:04.419Z,61.900001525878906,2024-06-15T00:12:48.809Z,2024-06-15T00:12:48.809Z,Good (0x00000000)
2024-06-15T00:14:04.150Z,61.72999954223633,2024-06-15T00:13:48.542Z,2024-06-15T00:13:48.542Z,Good (0x00000000)
2024-06-15T00:15:04.517Z,61.61000061035156,2024-06-15T00:14:48.908Z,2024-06-15T00:14:48.908Z,Good (0x00000000)
2024-06-15T00:16:04.206Z,61.560001373291016,2024-06-15T00:15:48.592Z,2024-06-15T00:15:48.592Z,Good (0x00000000)
2024-06-15T00:17:04.268Z,61.31999969482422,2024-06-15T00:16:48.656Z,2024-06-15T00:16:48.656Z,Good (0x00000000)
2024-06-15T00:18:03.860Z,61.29999923706055,2024-06-15T00:17:48.248Z,2024-06-15T00:17:48.248Z,Good (0x00000000)
2024-06-15T00:19:03.869Z,61.20000076293945,2024-06-15T00:18:48.256Z,2024-06-15T00:18:48.256Z,Good (0x00000000)
2024-06-15T00:20:04.363Z,61,2024-06-15T00:19:48.751Z,2024-06-15T00:19:48.751Z,Good (0x00000000)
