2024-06-24T00:00:06.880Z,72.02999877929688,2024-06-24T00:00:06.895Z,2024-06-24T00:00:06.895Z,Good (0x00000000)
2024-06-24T00:01:05.865Z,71.08000183105469,2024-06-24T00:01:05.882Z,2024-06-24T00:01:05.882Z,Good (0x00000000)
2024-06-24T00:02:05.012Z,70.58999633789062,2024-06-24T00:02:05.028Z,2024-06-24T00:02:05.028Z,Good (0x00000000)
2024-06-24T00:03:04.629Z,71.55000305175781,2024-06-24T00:03:04.644Z,2024-06-24T00:03:04.643Z,Good (0x00000000)
2024-06-24T00:04:04.527Z,72.5,2024-06-24T00:04:04.542Z,2024-06-24T00:04:04.542Z,Good (0x00000000)
2024-06-24T00:05:04.769Z,73.36000061035156,2024-06-24T00:05:04.784Z,2024-06-24T00:05:04.784Z,Good (0x00000000)
2024-06-24T00:06:05.209Z,74.83000183105469,2024-06-24T00:06:05.223Z,2024-06-24T00:06:05.223Z,Good (0x00000000)
2024-06-24T00:07:04.425Z,75.44999694824219,2024-06-24T00:07:04.438Z,2024-06-24T00:07:04.438Z,Good (0x00000000)
2024-06-24T00:08:04.583Z,75.83000183105469,2024-06-24T00:08:04.598Z,2024-06-24T00:08:04.598Z,Good (0x00000000)
2024-06-24T00:09:04.132Z,75.94999694824219,2024-06-24T00:09:04.147Z,2024-06-24T00:09:04.147Z,Good (0x00000000)
2024-06-24T00:10:04.982Z,75.9800033569336,2024-06-24T00:10:04.998Z,2024-06-24T00:10:04.998Z,Good (0x00000000)
2024-06-24T00:11:04.703Z,75.08000183105469,2024-06-24T00:11:04.718Z,2024-06-24T00:11:04.718Z,Good (0x00000000)
2024-06-24T00:12:04.858Z,73.81999969482422,2024-06-24T00:12:04.873Z,2024-06-24T00:12:04.873Z,Good (0x00000000)
2024-06-24T00:13:05.152Z,72.79000091552734,2024-06-24T00:13:05.167Z,2024-06-24T00:13:05.167Z,Good (0x00000000)
2024-06-24T00:14:04.943Z,71.80999755859375,2024-06-24T00:14:04.956Z,2024-06-24T00:14:04.956Z,Good (0x00000000)
2024-06-24T00:15:04.877Z,71.33999633789062,2024-06-24T00:15:04.892Z,2024-06-24T00:15:04.891Z,Good (0x00000000)
2024-06-24T00:16:04.261Z,72.19000244140625,2024-06-24T00:16:04.276Z,2024-06-24T00:16:04.276Z,Good (0x00000000)
2024-06-24T00:17:04.306Z,73.25,2024-06-24T00:17:04.320Z,2024-06-24T00:17:04.320Z,Good (0x00000000)
2024-06-24T00:18:05.186Z,74.47000122070312,2024-06-24T00:18:05.201Z,2024-06-24T00:18:05.201Z,Good (0x00000000)
2024-06-24T00:19:04.759Z,74.58999633789062,2024-06-24T00:19:04.773Z,2024-06-24T00:19:04.773Z,Good (0x00000000)
2024-06-24T00:20:05.169Z,74.06999969482422,2024-06-24T00:20:05.182Z,2024-06-24T00:20:05.182Z,Good (0x00000000)
2024-06-24T00:21:04.863Z,73.5999984741211,2024-06-24T00:21:04.879Z,2024-06-24T00:21:04.879Z,Good (0x00000000)
2024-06-24T00:22:04.086Z,73.26000213623047,2024-06-24T00:22:04.101Z,2024-06-24T00:22:04.101Z,Good (0x00000000)
2024-06-24T00:23:03.994Z,74.33999633789062,2024-06-24T00:23:04.008Z,2024-06-24T00:23:04.008Z,Good (0x00000000)
2024-06-24T00:24:04.970Z,74.94999694824219,2024-06-24T00:24:04.984Z,2024-06-24T00:24:04.984Z,Good (0x00000000)
2024-06-24T00:25:04.499Z,74.47000122070312,2024-06-24T00:25:04.516Z,2024-06-24T00:25:04.516Z,Good (0x00000000)
2024-06-24T00:26:05.202Z,74.08999633789062,2024-06-24T00:26:05.216Z,2024-06-24T00:26:05.215Z,Good (0x00000000)
2024-06-24T00:27:04.268Z,73.83000183105469,2024-06-24T00:27:04.285Z,2024-06-24T00:27:04.285Z,Good (0x00000000)
