2024-06-06T00:00:08.132Z,false,2024-06-06T00:00:08.157Z,2024-06-06T00:00:08.157Z,Good (0x00000000)
2024-06-06T00:01:05.172Z,false,2024-06-06T00:01:05.187Z,2024-06-06T00:01:05.187Z,Good (0x00000000)
2024-06-06T00:02:04.266Z,false,2024-06-06T00:02:04.282Z,2024-06-06T00:02:04.281Z,Good (0x00000000)
2024-06-06T00:03:04.121Z,false,2024-06-06T00:03:04.145Z,2024-06-06T00:03:04.145Z,Good (0x00000000)
2024-06-06T00:04:04.828Z,false,2024-06-06T00:04:04.844Z,2024-06-06T00:04:04.844Z,Good (0x00000000)
2024-06-06T00:05:04.584Z,false,2024-06-06T00:05:04.601Z,2024-06-06T00:05:04.600Z,Good (0x00000000)
2024-06-06T00:06:04.761Z,false,2024-06-06T00:06:04.779Z,2024-06-06T00:06:04.779Z,Good (0x00000000)
2024-06-06T00:07:04.533Z,false,2024-06-06T00:07:04.549Z,2024-06-06T00:07:04.549Z,Good (0x00000000)
2024-06-06T00:08:04.115Z,false,2024-06-06T00:08:04.132Z,2024-06-06T00:08:04.132Z,Good (0x00000000)
2024-06-06T00:09:04.320Z,false,2024-06-06T00:09:04.341Z,2024-06-06T00:09:04.341Z,Good (0x00000000)
2024-06-06T00:10:04.392Z,false,2024-06-06T00:10:04.407Z,2024-06-06T00:10:04.407Z,Good (0x00000000)
2024-06-06T00:11:03.995Z,false,2024-06-06T00:11:04.010Z,2024-06-06T00:11:04.010Z,Good (0x00000000)
2024-06-06T00:12:04.054Z,false,2024-06-06T00:12:04.071Z,2024-06-06T00:12:04.071Z,Good (0x00000000)
2024-06-06T00:13:04.877Z,false,2024-06-06T00:13:04.894Z,2024-06-06T00:13:04.894Z,Good (0x00000000)
2024-06-06T00:14:04.434Z,false,2024-06-06T00:14:04.453Z,2024-06-06T00:14:04.453Z,Good (0x00000000)
2024-06-06T00:15:04.905Z,false,2024-06-06T00:15:04.923Z,2024-06-06T00:15:04.923Z,Good (0x00000000)
2024-06-06T00:16:03.995Z,false,2024-06-06T00:16:04.011Z,2024-06-06T00:16:04.011Z,Good (0x00000000)
2024-06-06T00:17:04.729Z,false,2024-06-06T00:17:04.745Z,2024-06-06T00:17:04.745Z,Good (0x00000000)
2024-06-06T00:18:04.390Z,false,2024-06-06T00:18:04.406Z,2024-06-06T00:18:04.406Z,Good (0x00000000)
2024-06-06T00:19:04.915Z,false,2024-06-06T00:19:04.930Z,2024-06-06T00:19:04.930Z,Good (0x00000000)
2024-06-06T00:20:04.684Z,false,2024-06-06T00:20:04.699Z,2024-06-06T00:20:04.699Z,Good (0x00000000)
2024-06-06T00:21:03.694Z,false,2024-06-06T00:21:03.708Z,2024-06-06T00:21:03.708Z,Good (0x00000000)
2024-06-06T00:22:04.279Z,false,2024-06-06T00:22:04.293Z,2024-06-06T00:22:04.293Z,Good (0x00000000)
2024-06-06T00:23:04.109Z,false,2024-06-06T00:23:04.125Z,2024-06-06T00:23:04.125Z,Good (0x00000000)
2024-06-06T00:24:04.685Z,false,2024-06-06T00:24:04.701Z,2024-06-06T00:24:04.701Z,Good (0x00000000)
2024-06-06T00:25:04.606Z,false,2024-06-06T00:25:04.627Z,2024-06-06T00:25:04.627Z,Good (0x00000000)
2024-06-06T00:26:04.577Z,false,2024-06-06T00:26:04.591Z,2024-06-06T00:26:04.591Z,Good (0x00000000)
2024-06-06T00:27:04.666Z,false,2024-06-06T00:27:04.681Z,2024-06-06T00:27:04.681Z,Good (0x00000000)
2024-06-06T00:28:04.623Z,false,2024-06-06T00:28:04.637Z,2024-06-06T00:28:04.637Z,Good (0x00000000)
2024-06-06T00:29:04.758Z,false,2024-06-06T00:29:04.774Z,2024-06-06T00:29:04.773Z,Good (0x00000000)
2024-06-06T00:30:04.506Z,false,2024-06-06T00:30:04.522Z,2024-06-06T00:30:04.522Z,Good (0x00000000)
2024-06-06T00:31:04.251Z,false,2024-06-06T00:31:04.265Z,2024-06-06T00:31:04.265Z,Good (0x00000000)
2024-06-06T00:32:04.298Z,false,2024-06-06T00:32:04.319Z,2024-06-06T00:32:04.319Z,Good (0x00000000)
2024-06-06T00:33:04.400Z,false,2024-06-06T00:33:04.413Z,2024-06-06T00:33:04.413Z,Good (0x00000000)
2024-06-06T00:34:04.143Z,false,2024-06-06T00:34:04.160Z,2024-06-06T00:34:04.160Z,Good (0x00000000)
2024-06-06T00:35:04.687Z,false,2024-06-06T00:35:04.703Z,2024-06-06T00:35:04.703Z,Good (0x00000000)
2024-06-06T00:36:04.569Z,false,2024-06-06T00:36:04.584Z,2024-06-06T00:36:04.584Z,Good (0x00000000)
2024-06-06T00:37:04.711Z,false,2024-06-06T00:37:04.725Z,2024-06-06T00:37:04.725Z,Good (0x00000000)
2024-06-06T00:38:04.423Z,false,2024-06-06T00:38:04.439Z,2024-06-06T00:38:04.439Z,Good (0x00000000)
2024-06-06T00:39:04.879Z,false,2024-06-06T00:39:04.894Z,2024-06-06T00:39:04.894Z,Good (0x00000000)
2024-06-06T00:40:04.943Z,false,2024-06-06T00:40:04.957Z,2024-06-06T00:40:04.957Z,Good (0x00000000)
2024-06-06T00:41:04.513Z,false,2024-06-06T00:41:04.527Z,2024-06-06T00:41:04.527Z,Good (0x00000000)
2024-06-06T00:42:04.669Z,false,2024-06-06T00:42:04.685Z,2024-06-06T00:42:04.685Z,Good (0x00000000)
2024-06-06T00:43:04.293Z,false,2024-06-06T00:43:04.308Z,2024-06-06T00:43:04.308Z,Good (0x00000000)
2024-06-06T00:44:04.139Z,false,2024-06-06T00:44:04.155Z,2024-06-06T00:44:04.155Z,Good (0x00000000)
2024-06-06T00:45:04.116Z,false,2024-06-06T00:45:04.134Z,2024-06-06T00:45:04.134Z,Good (0x00000000)
2024-06-06T00:46:04.162Z,false,2024-06-06T00:46:04.178Z,2024-06-06T00:46:04.178Z,Good (0x00000000)
2024-06-06T00:47:03.981Z,false,2024-06-06T00:47:03.996Z,2024-06-06T00:47:03.996Z,Good (0x00000000)
2024-06-06T00:48:04.695Z,false,2024-06-06T00:48:04.727Z,2024-06-06T00:48:04.727Z,Good (0x00000000)
2024-06-06T00:49:03.786Z,false,2024-06-06T00:49:03.803Z,2024-06-06T00:49:03.803Z,Good (0x00000000)
2024-06-06T00:50:04.160Z,false,2024-06-06T00:50:04.175Z,2024-06-06T00:50:04.175Z,Good (0x00000000)
2024-06-06T00:51:04.658Z,false,2024-06-06T00:51:04.673Z,2024-06-06T00:51:04.673Z,Good (0x00000000)
2024-06-06T00:52:04.608Z,false,2024-06-06T00:52:04.623Z,2024-06-06T00:52:04.623Z,Good (0x00000000)
2024-06-06T00:53:04.247Z,false,2024-06-06T00:53:04.266Z,2024-06-06T00:53:04.266Z,Good (0x00000000)
2024-06-06T00:54:04.627Z,false,2024-06-06T00:54:04.641Z,2024-06-06T00:54:04.641Z,Good (0x00000000)
2024-06-06T00:55:04.724Z,false,2024-06-06T00:55:04.738Z,2024-06-06T00:55:04.738Z,Good (0x00000000)
2024-06-06T00:56:04.322Z,false,2024-06-06T00:56:04.338Z,2024-06-06T00:56:04.338Z,Good (0x00000000)
2024-06-06T00:57:04.277Z,false,2024-06-06T00:57:04.291Z,2024-06-06T00:57:04.291Z,Good (0x00000000)
2024-06-06T00:58:04.166Z,false,2024-06-06T00:58:04.181Z,2024-06-06T00:58:04.181Z,Good (0x00000000)
2024-06-06T00:59:04.542Z,false,2024-06-06T00:59:04.557Z,2024-06-06T00:59:04.557Z,Good (0x00000000)
2024-06-06T01:00:05.247Z,false,2024-06-06T01:00:05.262Z,2024-06-06T01:00:05.262Z,Good (0x00000000)
2024-06-06T01:01:04.662Z,false,2024-06-06T01:01:04.681Z,2024-06-06T01:01:04.681Z,Good (0x00000000)
2024-06-06T01:02:04.269Z,false,2024-06-06T01:02:04.285Z,2024-06-06T01:02:04.285Z,Good (0x00000000)
2024-06-06T01:03:04.868Z,false,2024-06-06T01:03:04.885Z,2024-06-06T01:03:04.885Z,Good (0x00000000)
2024-06-06T01:04:04.777Z,false,2024-06-06T01:04:04.792Z,2024-06-06T01:04:04.792Z,Good (0x00000000)
2024-06-06T01:05:04.860Z,false,2024-06-06T01:05:04.874Z,2024-06-06T01:05:04.874Z,Good (0x00000000)
2024-06-06T01:06:04.903Z,false,2024-06-06T01:06:04.919Z,2024-06-06T01:06:04.919Z,Good (0x00000000)
2024-06-06T01:07:04.106Z,false,2024-06-06T01:07:04.121Z,2024-06-06T01:07:04.121Z,Good (0x00000000)
2024-06-06T01:08:04.298Z,false,2024-06-06T01:08:04.313Z,2024-06-06T01:08:04.313Z,Good (0x00000000)
2024-06-06T01:09:04.859Z,false,2024-06-06T01:09:04.875Z,2024-06-06T01:09:04.875Z,Good (0x00000000)
2024-06-06T01:10:04.555Z,false,2024-06-06T01:10:04.571Z,2024-06-06T01:10:04.571Z,Good (0x00000000)
