2024-06-25T00:00:07.844Z,49.70000076293945,2024-06-25T00:00:07.863Z,2024-06-25T00:00:07.863Z,Good (0x00000000)
2024-06-25T00:01:05.247Z,49.70000076293945,2024-06-25T00:01:05.260Z,2024-06-25T00:01:05.260Z,Good (0x00000000)
2024-06-25T00:02:04.932Z,49.61000061035156,2024-06-25T00:02:04.947Z,2024-06-25T00:02:04.947Z,Good (0x00000000)
2024-06-25T00:03:04.619Z,49.599998474121094,2024-06-25T00:03:04.632Z,2024-06-25T00:03:04.632Z,Good (0x00000000)
2024-06-25T00:04:04.821Z,49.599998474121094,2024-06-25T00:04:04.835Z,2024-06-25T00:04:04.835Z,Good (0x00000000)
2024-06-25T00:05:04.988Z,49.599998474121094,2024-06-25T00:05:05.002Z,2024-06-25T00:05:05.002Z,Good (0x00000000)
2024-06-25T00:06:05.715Z,49.58000183105469,2024-06-25T00:06:05.729Z,2024-06-25T00:06:05.729Z,Good (0x00000000)
2024-06-25T00:07:04.298Z,49.599998474121094,2024-06-25T00:07:04.312Z,2024-06-25T00:07:04.312Z,Good (0x00000000)
2024-06-25T00:08:04.125Z,49.599998474121094,2024-06-25T00:08:04.140Z,2024-06-25T00:08:04.140Z,Good (0x00000000)
2024-06-25T00:09:04.344Z,49.52000045776367,2024-06-25T00:09:04.359Z,2024-06-25T00:09:04.359Z,Good (0x00000000)
2024-06-25T00:10:04.681Z,49.5,2024-06-25T00:10:04.702Z,2024-06-25T00:10:04.702Z,Good (0x00000000)
2024-06-25T00:11:04.659Z,49.439998626708984,2024-06-25T00:11:04.674Z,2024-06-25T00:11:04.674Z,Good (0x00000000)
2024-06-25T00:12:04.866Z,49.439998626708984,2024-06-25T00:12:04.882Z,2024-06-25T00:12:04.882Z,Good (0x00000000)
2024-06-25T00:13:04.967Z,49.40999984741211,2024-06-25T00:13:04.982Z,2024-06-25T00:13:04.982Z,Good (0x00000000)
2024-06-25T00:14:04.500Z,49.400001525878906,2024-06-25T00:14:04.521Z,2024-06-25T00:14:04.521Z,Good (0x00000000)
2024-06-25T00:15:05.101Z,49.36000061035156,2024-06-25T00:15:05.116Z,2024-06-25T00:15:05.116Z,Good (0x00000000)
2024-06-25T00:16:05.117Z,49.29999923706055,2024-06-25T00:16:05.132Z,2024-06-25T00:16:05.132Z,Good (0x00000000)
2024-06-25T00:17:04.791Z,49.29999923706055,2024-06-25T00:17:04.806Z,2024-06-25T00:17:04.806Z,Good (0x00000000)
2024-06-25T00:18:04.981Z,49.20000076293945,2024-06-25T00:18:04.995Z,2024-06-25T00:18:04.995Z,Good (0x00000000)
2024-06-25T00:19:04.710Z,49.20000076293945,2024-06-25T00:19:04.723Z,2024-06-25T00:19:04.723Z,Good (0x00000000)
2024-06-25T00:20:05.172Z,49.099998474121094,2024-06-25T00:20:05.185Z,2024-06-25T00:20:05.185Z,Good (0x00000000)
2024-06-25T00:21:04.902Z,49.099998474121094,2024-06-25T00:21:04.917Z,2024-06-25T00:21:04.917Z,Good (0x00000000)
2024-06-25T00:22:04.877Z,49.099998474121094,2024-06-25T00:22:04.892Z,2024-06-25T00:22:04.891Z,Good (0x00000000)
2024-06-25T00:23:04.828Z,49.099998474121094,2024-06-25T00:23:04.842Z,2024-06-25T00:23:04.842Z,Good (0x00000000)
2024-06-25T00:24:04.840Z,49.099998474121094,2024-06-25T00:24:04.853Z,2024-06-25T00:24:04.853Z,Good (0x00000000)
2024-06-25T00:25:04.753Z,49.099998474121094,2024-06-25T00:25:04.769Z,2024-06-25T00:25:04.769Z,Good (0x00000000)
2024-06-25T00:26:05.948Z,49.099998474121094,2024-06-25T00:26:05.962Z,2024-06-25T00:26:05.962Z,Good (0x00000000)
