datetime,VZHK2
2023-12-31 23:00:25,3539.2099609375
2023-12-31 23:00:55,3381.5400390625
2023-12-31 23:01:25,3170.679931640625
2023-12-31 23:01:55,3166.719970703125
2023-12-31 23:02:25,3278.02001953125
2023-12-31 23:02:55,3233.580078125
2023-12-31 23:03:25,3192.64990234375
2023-12-31 23:03:55,3130.330078125
2023-12-31 23:04:25,3112.429931640625
2023-12-31 23:04:55,3158.929931640625
2023-12-31 23:05:25,3271.719970703125
2023-12-31 23:05:55,3229.10009765625
2023-12-31 23:06:25,3189.06005859375
2023-12-31 23:06:55,3218.389892578125
2023-12-31 23:07:25,3318.22998046875
2023-12-31 23:07:55,3264.6298828125
2023-12-31 23:08:25,3216.68994140625
2023-12-31 23:08:55,3240.14990234375
2023-12-31 23:09:25,3334.469970703125
2023-12-31 23:09:55,3277.419921875
2023-12-31 23:10:25,3226.590087890625
2023-12-31 23:10:55,3156.169921875
2023-12-31 23:11:25,3132.530029296875
2023-12-31 23:11:55,3174.7099609375
2023-12-31 23:12:25,3283.889892578125
2023-12-31 23:12:55,3238.3798828125
2023-12-31 23:13:25,3196.179931640625
2023-12-31 23:13:55,3223.929931640625
2023-12-31 23:14:25,3322.179931640625
2023-12-31 23:14:55,3268.260009765625
2023-12-31 23:15:25,3492.699951171875
2023-12-31 23:15:55,3253.06005859375
2023-12-31 23:16:25,2933.8701171875
2023-12-31 23:16:55,2945.919921875
2023-12-31 23:17:25,3106.469970703125
2023-12-31 23:17:55,3191.77001953125
2023-12-31 23:18:25,3297.1201171875
2023-12-31 23:18:55,3339.669921875
2023-12-31 23:19:25,3411.85009765625
2023-12-31 23:19:55,3337.5
2023-12-31 23:20:25,3273.219970703125
2023-12-31 23:20:55,3283.75
2023-12-31 23:21:25,3420.340087890625
2023-12-31 23:21:55,2950.139892578125
2023-12-31 23:22:25,2285.47998046875
2023-12-31 23:22:55,2728.260009765625
2023-12-31 23:23:25,3347.909912109375
2023-12-31 23:23:55,3120.679931640625
2023-12-31 23:24:25,3242.1298828125
2023-12-31 23:24:55,3294.06005859375
2023-12-31 23:25:25,3376.39990234375
2023-12-31 23:25:55,3398.429931640625
2023-12-31 23:26:25,3457.489990234375
2023-12-31 23:26:55,3406.60009765625
2023-12-31 23:27:25,3326.5400390625
2023-12-31 23:27:55,3286.590087890625
2023-12-31 23:28:25,3370.64990234375
2023-12-31 23:28:55,3394.3701171875
2023-12-31 23:29:25,3454.090087890625
2023-12-31 23:29:55,3403.7900390625
2023-12-31 23:30:25,3461.639892578125
2023-12-31 23:30:55,3409.5400390625
2023-12-31 23:31:25,3329.239990234375
2023-12-31 23:31:55,3234.10009765625
2023-12-31 23:32:25,3192.830078125
2023-12-31 23:32:55,3183.0400390625
2023-12-31 23:33:25,3290.409912109375
2023-12-31 23:33:55,3276.989990234375
2023-12-31 23:34:25,3226.18994140625
2023-12-31 23:34:55,3154.280029296875
2023-12-31 23:35:25,3207.199951171875
2023-12-31 23:35:55,3201.929931640625
2023-12-31 23:36:25,2482.219970703125
2023-12-31 23:36:55,2437.25
2023-12-31 23:37:25,2575.090087890625
2023-12-31 23:37:55,2751.780029296875
2023-12-31 23:38:25,2955.7900390625
2023-12-31 23:38:55,2975.85009765625
2023-12-31 23:39:25,2992.719970703125
2023-12-31 23:39:55,3075.6201171875
2023-12-31 23:40:25,3207.199951171875
2023-12-31 23:40:55,3170.590087890625
2023-12-31 23:41:25,3143.56005859375
2023-12-31 23:41:55,3092.929931640625
2023-12-31 23:42:25,3083.47998046875
2023-12-31 23:42:55,3145.93994140625
2023-12-31 23:43:25,3262.1201171875
2023-12-31 23:43:55,3212.699951171875
2023-12-31 23:44:25,3176.530029296875
2023-12-31 23:44:55,3218.6201171875
2023-12-31 23:45:25,3591.43994140625
2023-12-31 23:45:55,3323.360107421875
2023-12-31 23:46:25,2988.39990234375
2023-12-31 23:46:55,2915.2900390625
2023-12-31 23:47:25,2945.669921875
2023-12-31 23:47:55,3039.219970703125
2023-12-31 23:48:25,3178.64990234375
2023-12-31 23:48:55,3148.929931640625
2023-12-31 23:49:25,3126.860107421875
2023-12-31 23:49:55,3179.449951171875
2023-12-31 23:50:25,3287.5
2023-12-31 23:50:55,3232.830078125
2023-12-31 23:51:25,3192.070068359375
2023-12-31 23:51:55,3130.360107421875
2023-12-31 23:52:25,3112.4599609375
2023-12-31 23:52:55,3168.570068359375
2023-12-31 23:53:25,3279.18994140625
2023-12-31 23:53:55,3226.47998046875
2023-12-31 23:54:25,3187.02001953125
2023-12-31 23:54:55,3226.659912109375
2023-12-31 23:55:25,3324.169921875
2023-12-31 23:55:55,3261.1201171875
2023-12-31 23:56:25,3213.93994140625
2023-12-31 23:56:55,3147.389892578125
2023-12-31 23:57:25,3125.679931640625
2023-12-31 23:57:55,3178.97998046875
2023-12-31 23:58:25,3287.449951171875
2023-12-31 23:58:55,3232.60009765625
2023-12-31 23:59:25,3370.179931640625
2023-12-31 23:59:55,2908.97998046875
2024-01-01 00:00:25,2530.22998046875
2024-01-01 00:00:55,2568.949951171875
2024-01-01 00:01:25,1991.18994140625
2024-01-01 00:01:55,2259.449951171875
2024-01-01 00:02:25,2575.9599609375
2024-01-01 00:02:55,2781.06005859375
2024-01-01 00:03:25,2978.9599609375
2024-01-01 00:03:55,3094.889892578125
2024-01-01 00:04:25,3221.989990234375
2024-01-01 00:04:55,3165.989990234375
2024-01-01 00:05:25,3140.090087890625
2024-01-01 00:05:55,3091.139892578125
2024-01-01 00:06:25,3082.10009765625
2024-01-01 00:06:55,3163.330078125
2024-01-01 00:07:25,3275.199951171875
2024-01-01 00:07:55,3206.8798828125
2024-01-01 00:08:25,3171.830078125
2024-01-01 00:08:55,3232.530029296875
2024-01-01 00:09:25,3328.89990234375
2024-01-01 00:09:55,3248.969970703125
2024-01-01 00:10:25,3204.469970703125
2024-01-01 00:10:55,3258.219970703125
2024-01-01 00:11:25,3348.75
2024-01-01 00:11:55,3264.35009765625
2024-01-01 00:12:25,3216.330078125
2024-01-01 00:12:55,3267.43994140625
2024-01-01 00:13:25,3355.949951171875
2024-01-01 00:13:55,3269.860107421875
2024-01-01 00:14:25,3220.68994140625
2024-01-01 00:14:55,3271.860107421875
2024-01-01 00:15:25,3633.340087890625
2024-01-01 00:15:55,3270.300048828125
